#EquipParamWeapon=EQUIP_PARAM_WEAPON_ST
ID,Name,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,basicPrice,sellValue,correctStrength,correctAgility,corretMagic,corretFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId0,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep0,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,antiDemonDamageRate,antUndeadDamageRate,antHollowDamageRate,antAbyssalDamageRate,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,equipModelId,iconId,durability,durailityMax,attackThrowEscape,parryDamageLife,atkBasePhysics,atkBaseMagic,atkBaseFire,atkBaseThunder,atkBaseStamina,saWeaponDamage,saDurability,guardAngle,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defMaterial,defSfxMaterial,correctType,spAttribute,spAtkCategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,toxicGuardResist,bloodGuardResist,curseGuardResist,isDurabilityDivergence,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enablePyromancy,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isLuckCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,ubyteLanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,IsDiscard,IsDrop,Bool3,Bool4,Bool5,Bool6,Bool7,Unk6,Unk7,Unk8,Unk9,Unk10,Unk11,Group0_AtkVfxId,Group0_DummyPolyId0,Group0_DummyPolyId1,Group1_AtkVfxId,Group1_DummyPolyId0,Group1_DummyPolyId1,Group2_AtkVfxId,Group2_DummyPolyId0,Group2_DummyPolyId1,Group3_AtkVfxId,Group3_DummyPolyId0,Group3_DummyPolyId1,Group4_AtkVfxId,Group4_DummyPolyId0,Group4_DummyPolyId1,Group5_AtkVfxId,Group5_DummyPolyId0,Group5_DummyPolyId1,Group6_AtkVfxId,Group6_DummyPolyId0,Group6_DummyPolyId1,Group7_AtkVfxId,Group7_DummyPolyId0,Group7_DummyPolyId1,materialVal0,materialVal1,wepAbsorpPosId,Unk12,Unk13,Unk14,IsAutoEquip,Unk16,Unk17,Unk18,Unk19,Unk20,Unk21,Unk22,Unk23,Unk24,Unk25,darkGuardCutRate,atkBaseDark,Unk26,AtkThrowEscapeA,swordArt_ActId,AtkThrowEscapeB,Unk30,Unk31,MenuAdhoc,swordArtId,correctLuck,reinforceWeaponId,Unk34,displayTypeId,CalcCorrectVal0,CalcCorrectVal1,CalcCorrectVal2,CalcCorrectVal3,CalcCorrectVal4,CalcCorrectVal5,CalcCorrectVal6,CalcCorrectVal7,CalcCorrectVal8,CalcCorrectVal9,CalcCorrectVal10,weaponVfx0,weaponVfx1,weaponVfx2,weaponVfx3,weaponVfx4,weaponVfx5,weaponVfx6,weaponVfx7,StaminaConsumeRate,Unk48,Unk49,Unk50,Unk51,Unk52,Unk53,Unk54,Unk55,Unk56,Unk57,Unk58,Unk59,Unk60,attackElementCorrectId,shopPrice,Unk62,MaxNum,WepSpMask0,WepSpMask1,WepSpMask2,WepSpMask3,WepSpMask4,WepSpMask5,WepSpMask6,WepSpMask7,Unk65,Unk66,SpEff9600,pad1
9010300,Refined Winged Spear,3600,170203,931300,6,0,700,370,100,60,60,0,0,40,25,20,20,-1,-1,-1,-1,-1,-1,300,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,901,1105,70,70,1,10,100,0,0,0,40,14,0,60,20,300,-1,-1,0,-1,7,0,6,36,2,0,100,0,8,1,661,3,13,12,15,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,10,0,1300,30,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,1500,1,1,0,0,0,0,1,0,0,0,0,1850,310,-
9010400,Simple Winged Spear,3600,170206,931300,6,0,700,370,100,40,60,100,0,40,25,20,20,-1,-1,-1,129000500,-1,-1,500,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,901,1105,70,70,1,10,100,100,0,0,40,14,0,60,20,500,-1,-1,0,-1,7,0,6,36,2,0,100,0,0,3,661,3,13,12,15,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,10,0,1300,30,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,13000,1500,1,1,0,0,0,0,1,0,0,0,0,1850,310,-
9010500,Crystal Winged Spear,3600,170205,931300,6,0,700,370,100,40,60,100,0,40,25,20,20,-1,-1,-1,-1,-1,-1,400,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,901,1105,70,70,1,10,100,100,0,0,40,14,0,60,20,400,-1,-1,0,-1,7,0,6,36,2,0,100,0,0,3,661,3,13,12,15,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,10,0,1300,30,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,1500,1,1,0,0,0,0,1,0,0,0,0,1850,310,-
9010600,Fire Winged Spear,3600,170207,931300,6,0,700,370,100,40,60,0,0,40,25,20,20,-1,-1,-1,-1,-1,-1,600,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,901,1105,70,70,1,10,110,0,110,0,40,14,0,60,20,600,-1,-1,0,-1,7,0,6,36,2,0,100,0,0,2,661,3,13,12,15,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,10,0,1300,30,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,1500,1,1,0,0,0,0,1,0,0,0,0,1850,310,-
9010700,Chaos Winged Spear,3600,170208,931300,6,0,700,370,100,40,60,100,100,40,25,20,20,-1,-1,-1,-1,-1,-1,700,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,901,1105,70,70,1,10,100,0,100,0,40,14,0,60,20,700,-1,-1,0,-1,7,0,6,36,2,0,100,0,0,2,661,3,13,12,15,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,4,0,1,1,25,0,0,7,0,7,0,10,0,1300,30,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,1500,1,1,0,0,0,0,1,0,0,0,0,1850,310,-
9010800,Lightning Winged Spear,3600,170209,931300,6,0,700,370,100,40,60,0,100,40,25,20,20,-1,-1,-1,-1,-1,-1,800,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,901,1105,70,70,1,10,100,0,0,100,40,14,0,60,20,800,-1,-1,0,-1,7,0,6,36,2,0,100,0,0,6,661,3,13,12,15,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,10,0,1300,30,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,1500,1,1,0,0,0,0,1,0,0,0,0,1850,310,-
9010900,Deep Winged Spear,3600,170211,931300,6,0,700,370,100,40,60,0,0,40,25,20,20,-1,-1,-1,-1,-1,-1,900,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,901,1105,70,70,1,10,110,0,0,0,40,14,0,60,20,900,-1,-1,0,-1,7,0,6,36,2,0,100,0,0,9,661,3,13,12,15,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,110,0,7,0,7,0,10,0,1300,30,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,1500,1,1,0,0,0,0,1,0,0,0,0,1850,310,-
9011000,Dark Winged Spear,3600,170212,931300,6,0,700,370,100,40,60,100,100,40,25,20,20,-1,-1,-1,-1,-1,-1,1000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,901,1105,70,70,1,10,100,0,0,0,40,14,0,60,20,1000,-1,-1,0,-1,7,0,6,36,2,0,100,0,0,9,661,3,13,12,15,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,100,4,7,0,7,0,10,0,1300,30,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,1500,1,1,0,0,0,0,1,0,0,0,0,1850,310,-
9011100,Poison Winged Spear,3600,170214,931300,6,0,700,370,100,40,60,0,0,40,25,20,20,-1,129001100,-1,-1,-1,-1,1100,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,901,1105,70,70,1,10,100,0,0,0,40,14,0,60,20,1100,-1,-1,0,-1,7,0,6,36,2,0,100,0,0,1,661,3,13,12,15,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,10,0,1300,30,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,1500,1,1,0,0,0,0,1,0,0,0,0,1850,310,-
9011200,Blood Winged Spear,3600,170213,931300,6,0,700,370,100,40,60,0,0,40,25,20,20,129001200,-1,-1,-1,-1,-1,1200,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,901,1105,70,70,1,10,100,0,0,0,40,14,0,60,20,1200,-1,-1,0,-1,7,0,6,36,2,0,100,0,0,1,661,3,13,12,15,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,10,0,1300,30,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,1500,1,1,0,0,0,0,1,0,0,0,0,1850,310,-
9011300,Raw Winged Spear,3600,170204,931300,6,0,700,370,100,40,60,0,0,40,25,20,20,-1,-1,-1,-1,-1,-1,1300,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,901,1105,70,70,1,10,120,0,0,0,40,14,0,60,20,1300,-1,-1,0,-1,7,0,6,36,2,0,100,0,0,1,661,3,13,12,15,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,13,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,10,0,1300,30,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,1500,1,1,0,0,0,0,1,0,0,0,0,1850,310,-
9011400,Blessed Winged Spear,3600,170210,931300,6,0,700,370,100,40,60,0,100,40,25,20,20,-1,-1,-1,129001400,-1,-1,1400,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,-1,-1,-1,-1,-1,1,1.2,1,1,100700,100710,100720,901,1105,70,70,1,10,100,0,0,0,40,14,0,60,20,1400,-1,-1,0,-1,7,0,6,36,2,0,100,0,0,1,661,3,13,12,15,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,10,0,1300,30,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10014,1500,1,1,0,0,0,0,1,0,0,0,0,1850,310,-
9011500,Hollow Winged Spear,3600,170215,931300,6,0,700,370,100,40,60,0,0,40,25,20,20,-1,-1,-1,129000015,-1,129001500,1500,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,9010000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,901,1105,70,70,1,10,100,0,0,0,40,14,0,60,20,1500,-1,-1,5,-1,7,0,6,36,2,0,100,0,0,1,661,3,13,12,15,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,15,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,10,0,1300,30,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10015,1500,1,1,0,0,0,0,1,0,0,0,0,1850,310,-
9030000,Partizan,3604,170300,931300,6.5,0,650,390,100,35,46,0,0,40,25,20,20,-1,-1,-1,-1,-1,-1,0,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,903,1107,65,65,1,10,108,0,0,0,40,14,0,60,20,0,-1,-1,0,-1,7,0,6,36,2,0,100,0,0,1,63,3,13,14,12,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,10,0,1311,24,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,2000,1,1,0,0,0,0,1,0,0,0,0,1950,310,-
9030100,Heavy Partizan,3604,170301,931300,6.5,0,650,390,100,44,0,0,0,40,25,20,20,-1,-1,-1,-1,-1,-1,200,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,903,1107,65,65,1,10,108,0,0,0,40,14,0,60,20,100,-1,-1,0,-1,7,0,6,36,2,0,100,0,1,1,63,3,13,14,12,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,10,0,1311,24,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,-1,1,1,0,0,0,0,1,0,0,0,0,1950,310,-
9030200,Sharp Partizan,3604,170302,931300,6.5,0,650,390,100,22,50,0,0,40,25,20,20,-1,-1,-1,-1,-1,-1,100,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,903,1107,65,65,1,10,108,0,0,0,40,14,0,60,20,5000,-1,-1,0,-1,7,0,6,36,2,0,100,0,2,1,63,3,13,14,12,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,10,0,1311,24,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,-1,1,1,0,0,0,0,1,0,0,0,0,1950,310,-
9030300,Refined Partizan,3604,170303,931300,6.5,0,650,390,100,50,50,0,0,40,25,20,20,-1,-1,-1,-1,-1,-1,300,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,903,1107,65,65,1,10,108,0,0,0,40,14,0,60,20,300,-1,-1,0,-1,7,0,6,36,2,0,100,0,8,1,63,3,13,14,12,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,10,0,1311,24,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,-1,1,1,0,0,0,0,1,0,0,0,0,1950,310,-
9030400,Simple Partizan,3604,170306,931300,6.5,0,650,390,100,35,46,81,0,40,25,20,20,-1,-1,-1,129000500,-1,-1,500,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,903,1107,65,65,1,10,105,105,0,0,40,14,0,60,20,500,-1,-1,0,-1,7,0,6,36,2,0,100,0,0,3,63,3,13,14,12,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,5,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,10,0,1311,24,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,13000,-1,1,1,0,0,0,0,1,0,0,0,0,1950,310,-
9030500,Crystal Partizan,3604,170305,931300,6.5,0,650,390,100,35,46,81,0,40,25,20,20,-1,-1,-1,-1,-1,-1,400,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,903,1107,65,65,1,10,105,105,0,0,40,14,0,60,20,400,-1,-1,0,-1,7,0,6,36,2,0,100,0,0,3,63,3,13,14,12,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,10,0,1311,24,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,-1,1,1,0,0,0,0,1,0,0,0,0,1950,310,-
9030600,Fire Partizan,3604,170307,931300,6.5,0,650,390,100,35,46,0,0,40,25,20,20,-1,-1,-1,-1,-1,-1,600,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,9030000,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,903,1107,65,65,1,10,108,0,108,0,40,14,0,60,20,600,-1,-1,0,-1,7,0,6,36,2,0,100,0,0,2,63,3,13,14,12,0,0,99,0,0,10,22,0,2,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,6,0,1,0,1,1,0,0,0,0,0,100,0,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.105,0,0,0,1,1,0,0,0,0,0,0,1,1,25,0,0,7,0,7,0,10,0,1311,24,0,0,25,15,15,15,15,15,15,15,15,15,15,5,-1,-1,-1,-1,-1,-1,-1,-1,0.984,1,1,1,1,1,1,1,1,0,0,0,0,0,10000,-1,1,1,0,0,0,0,1,0,0,0,0,1950,310,-
