#FootSfxParam=FOOT_SFX_PARAM_ST
ID,Name,FootSfxId000,FootSfxId001,FootSfxId002,FootSfxId003,FootSfxId004,FootSfxId005,FootSfxId006,FootSfxId007,FootSfxId008,FootSfxId009,FootSfxId010,FootSfxId011,FootSfxId012,FootSfxId013,FootSfxId014,FootSfxId015,FootSfxId016,FootSfxId017,FootSfxId018,FootSfxId019,FootSfxId020,FootSfxId021,FootSfxId022,FootSfxId023,FootSfxId024,FootSfxId025,FootSfxId026,FootSfxId027,FootSfxId028,FootSfxId029,FootSfxId030,FootSfxId031,FootSfxId032,FootSfxId033,FootSfxId034,FootSfxId035,FootSfxId036,FootSfxId037,FootSfxId038,FootSfxId039,FootSfxId040,FootSfxId041,FootSfxId042,FootSfxId043,FootSfxId044,FootSfxId045,FootSfxId046,FootSfxId047,FootSfxId048,FootSfxId049,FootSfxId050,FootSfxId051,FootSfxId052,FootSfxId053,FootSfxId054,FootSfxId055,FootSfxId056,FootSfxId057,FootSfxId058,FootSfxId059,FootSfxId060,FootSfxId061,FootSfxId062,FootSfxId063,FootSfxId064,FootSfxId065,FootSfxId066,FootSfxId067,FootSfxId068,FootSfxId069,FootSfxId070,FootSfxId071,FootSfxId072,FootSfxId073,FootSfxId074,FootSfxId075,FootSfxId076,FootSfxId077,FootSfxId078,FootSfxId079,FootSfxId080,FootSfxId081,FootSfxId082,FootSfxId083,FootSfxId084,FootSfxId085,FootSfxId086,FootSfxId087,FootSfxId088,FootSfxId089,FootSfxId090,FootSfxId091,FootSfxId092,FootSfxId093,FootSfxId094,FootSfxId095,FootSfxId096,FootSfxId097,FootSfxId098,FootSfxId099,FootSfxId100,FootSfxId101,FootSfxId102,FootSfxId103,FootSfxId104,FootSfxId105,FootSfxId106,FootSfxId107,FootSfxId108,FootSfxId109,FootSfxId110,FootSfxId111,FootSfxId112,FootSfxId113,FootSfxId114,FootSfxId115,FootSfxId116,FootSfxId117,FootSfxId118,FootSfxId119,FootSfxId120,FootSfxId121,FootSfxId122,FootSfxId123,FootSfxId124,FootSfxId125,FootSfxId126,FootSfxId127,FootSfxId128,FootSfxId129,FootSfxId130,FootSfxId131,FootSfxId132,FootSfxId133,FootSfxId134,FootSfxId135,FootSfxId136,FootSfxId137,FootSfxId138,FootSfxId139,FootSfxId140,FootSfxId141,FootSfxId142,FootSfxId143,FootSfxId144,FootSfxId145,FootSfxId146,FootSfxId147,FootSfxId148,FootSfxId149,FootSfxId150,FootSfxId151,FootSfxId152,FootSfxId153,FootSfxId154,FootSfxId155,FootSfxId156,FootSfxId157,FootSfxId158,FootSfxId159,FootSfxId160,FootSfxId161,FootSfxId162,FootSfxId163,FootSfxId164,FootSfxId165,FootSfxId166,FootSfxId167,FootSfxId168,FootSfxId169,FootSfxId170,FootSfxId171,FootSfxId172,FootSfxId173,FootSfxId174,FootSfxId175,FootSfxId176,FootSfxId177,FootSfxId178,FootSfxId179,FootSfxId180,FootSfxId181,FootSfxId182,FootSfxId183,FootSfxId184,FootSfxId185,FootSfxId186,FootSfxId187,FootSfxId188,FootSfxId189,FootSfxId190,FootSfxId191,FootSfxId192,FootSfxId193,FootSfxId194,FootSfxId195,FootSfxId196,FootSfxId197,FootSfxId198,FootSfxId199
24,,124001,124001,124002,124003,124004,3000,3000,3000,3000,3000,124011,124011,124012,124013,124014,3000,3000,3000,3000,3000,124021,124021,124022,124023,124024,3000,3000,3000,3000,3000,124031,124031,124032,124033,124034,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,124101,124101,124102,124103,124104,3000,3000,3000,3000,3000,124111,124111,123112,123113,123114,3000,3000,3000,3000,3000,124121,124121,124122,124123,124124,3000,3000,3000,3000,3000,124131,124131,124132,124133,124134,3000,3000,3000,3000,3000,124141,124141,124142,124143,124144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,,101001,101001,101002,101003,101004,0,0,0,0,0,101011,101011,101012,101013,101014,0,0,0,0,0,101021,101021,101022,101023,101024,0,0,0,0,0,101031,101031,101032,101033,101034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101101,101101,101102,101103,101104,101105,101106,101107,101108,101109,101111,101111,101112,101113,101114,0,0,0,0,0,101121,101121,101122,101123,101124,0,0,0,0,0,101131,101131,101132,101133,101134,101131,101131,101131,101131,101131,101141,101141,101142,101143,101144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,,130001,130001,130002,130003,130004,0,0,0,0,0,130011,130011,130012,130013,130014,0,0,0,0,0,130021,130021,130022,130023,130024,0,0,0,0,0,130031,130031,130032,130033,130034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130101,130101,130102,130103,130104,0,0,0,0,0,130111,130111,130112,130113,130114,0,0,0,0,0,130121,130121,130122,130123,130124,0,0,0,0,0,130131,130131,130132,130133,130134,0,0,0,0,0,130141,130141,130142,130143,130144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,,132001,132001,132002,132001,132004,132001,132001,132001,132001,132001,132001,132001,132002,132001,132004,132001,132001,132001,132001,132001,132001,132001,132002,132001,132004,132001,132001,132001,132001,132001,132001,132001,132002,132001,132004,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132001,132101,132002,132001,132004,132001,132001,132001,132001,132001,132001,132101,132002,132001,132004,132001,132001,132001,132001,132001,132001,132001,132002,132001,132004,132001,132001,132001,132001,132001,132001,132101,132002,132001,132004,132001,132001,132001,132001,132001,132001,132101,132101,132101,132101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,,101001,101001,101002,101003,101004,0,0,0,0,0,101011,101011,101012,101013,101014,0,0,0,0,0,101021,101021,101022,101023,101024,0,0,0,0,0,101031,101031,101032,101033,101034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101101,101101,101102,101103,101104,0,0,0,0,0,101111,101111,101112,101113,101114,0,0,0,0,0,101121,101121,101122,101123,101124,0,0,0,0,0,101131,101131,101132,101133,101134,0,0,0,0,0,101141,101141,101142,101143,101144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,,101001,101001,101002,101003,101004,101005,101006,101007,101008,101009,101011,101011,101012,101013,101014,0,0,0,0,0,101021,101021,101022,101023,101024,0,0,0,0,0,101031,101031,101032,101033,101034,101035,101036,101037,101038,101039,101040,101041,101042,101043,101044,101045,101046,101047,101048,101049,101050,101051,101052,101053,101054,101055,101056,101057,101058,101059,101060,101061,101062,101063,101064,101065,101066,101067,101068,101069,101070,101071,101072,101073,101074,101075,101076,101077,101078,101079,101080,101081,101082,101083,101084,101085,101086,101087,101088,101089,101090,101091,101092,101093,101094,101095,101096,101097,101098,101099,101101,101101,101102,101103,101104,0,0,0,0,0,101111,101111,101112,101113,101114,0,0,0,0,0,101121,101121,101122,101123,101124,0,0,0,0,0,101131,101131,101132,101133,101134,0,0,0,0,0,101281,101141,101142,101143,101144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,,123001,123001,123002,123003,123004,2000,2000,2000,2000,2000,123011,123011,123012,123013,123014,2000,2000,2000,2000,2000,123021,123021,123022,123023,123024,2000,2000,2000,2000,2000,123031,123031,123032,123033,123034,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,123101,123101,123102,123103,123104,2000,2000,2000,2000,2000,123111,123111,122112,122113,122114,2000,2000,2000,2000,2000,123121,123121,123122,123123,123124,2000,2000,2000,2000,2000,123131,123131,123132,123133,123134,2000,2000,2000,2000,2000,123141,123141,123142,123143,123144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,,124001,124001,124002,124003,124004,3000,3000,3000,3000,3000,124011,124011,124012,124013,124014,3000,3000,3000,3000,3000,124021,124021,124022,124023,124024,3000,3000,3000,3000,3000,124031,124031,124032,124033,124034,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,124101,124101,124102,124103,124104,3000,3000,3000,3000,3000,124111,124111,123112,123113,123114,3000,3000,3000,3000,3000,124121,124121,124122,124123,124124,3000,3000,3000,3000,3000,124131,124131,124132,124133,124134,3000,3000,3000,3000,3000,124141,124141,124142,124143,124144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,,124001,124001,124002,124003,124004,3000,3000,3000,3000,3000,124011,124011,124012,124013,124014,3000,3000,3000,3000,3000,124021,124021,124022,124023,124024,3000,3000,3000,3000,3000,124031,124031,124032,124033,124034,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,124101,124101,124102,124103,124104,3000,3000,3000,3000,3000,124111,124111,123112,123113,123114,3000,3000,3000,3000,3000,124121,124121,124122,124123,124124,3000,3000,3000,3000,3000,124131,124131,124132,124133,124134,3000,3000,3000,3000,3000,124141,124141,124142,124143,124144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,,124001,124001,124002,124003,124004,3000,3000,3000,3000,3000,124011,124011,124012,124013,124014,3000,3000,3000,3000,3000,124021,124021,124022,124023,124024,3000,3000,3000,3000,3000,124031,124031,124032,124033,124034,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,124101,124101,124102,124103,124104,3000,3000,3000,3000,3000,124111,124111,123112,123113,123114,3000,3000,3000,3000,3000,124121,124121,124122,124123,124124,3000,3000,3000,3000,3000,124131,124131,124132,124133,124134,3000,3000,3000,3000,3000,124141,124141,124142,124143,124144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,,102001,102001,102002,102003,102004,0,0,0,0,0,102011,102011,102012,102013,102014,102015,102016,102017,102018,102019,102021,102021,102022,102023,102024,0,0,0,0,0,102031,102031,102032,102033,102034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102101,102101,102102,102103,102104,0,0,0,0,0,102111,102111,102112,102113,102114,0,0,0,0,0,102121,102121,102122,102123,102124,0,0,0,0,0,102131,102131,102132,102133,102134,0,0,0,0,0,102141,102141,102142,102143,102144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,,123001,123001,123002,123003,123004,2000,2000,2000,2000,2000,123011,123011,123012,123013,123014,2000,2000,2000,2000,2000,123021,123021,123022,123023,123024,2000,2000,2000,2000,2000,123031,123031,123032,123033,123034,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,123101,123101,123102,123103,123104,2000,2000,2000,2000,2000,123111,123111,122112,122113,122114,2000,2000,2000,2000,2000,123121,123121,123122,123123,123124,2000,2000,2000,2000,2000,123131,123131,123132,123133,123134,2000,2000,2000,2000,2000,123141,123141,123142,123143,123144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,,123001,123001,123002,123003,123004,2000,2000,2000,2000,2000,123011,123011,123012,123013,123014,2000,2000,2000,2000,2000,123021,123021,123022,123023,123024,2000,2000,2000,2000,2000,123031,123031,123032,123033,123034,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,123101,123101,123102,123103,123104,2000,2000,2000,2000,2000,123111,123111,122112,122113,122114,2000,2000,2000,2000,2000,123121,123121,123122,123123,123124,2000,2000,2000,2000,2000,123131,123131,123132,123133,123134,2000,2000,2000,2000,2000,123141,123141,123142,123143,123144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,,143001,143001,143002,143003,143004,0,0,0,0,0,143011,143011,143012,143013,143014,0,0,0,0,0,143020,143021,143022,143023,143024,0,0,0,0,0,143030,143031,143032,143033,143034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143100,143101,143102,143103,143104,0,0,0,0,0,143110,143111,143112,143113,143114,0,0,0,0,0,143120,143121,143122,143123,143124,0,0,0,0,0,143130,143131,143132,143133,143134,0,0,0,0,0,143140,143141,143142,143143,143144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,,120001,120001,120002,120003,120004,0,0,0,0,0,120011,120011,120012,120013,120014,0,0,0,0,0,120021,120021,120022,120023,120024,0,0,0,0,0,120031,120031,120032,120033,120034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120101,120101,120102,120103,120104,0,0,0,0,0,120111,120111,120112,120113,120114,0,0,0,0,0,120121,120121,120122,120123,120124,120125,120126,120127,120128,120129,120131,120131,120132,120133,120134,0,0,0,0,0,120141,120141,120142,120143,120144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,,143001,143001,143002,143003,143004,0,0,0,0,0,143011,143011,143012,143013,143014,0,0,0,0,0,143020,143021,143022,143023,143024,0,0,0,0,0,143030,143031,143032,143033,143034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143100,143101,143102,143103,143104,0,0,0,0,0,143110,143111,143112,143113,143114,0,0,0,0,0,143120,143121,143122,143123,143124,0,0,0,0,0,143130,143131,143132,143133,143134,0,0,0,0,0,143140,143141,143142,143143,143144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,,124001,124001,124002,124003,124004,0,0,0,0,0,124011,124011,124012,124013,124014,0,0,0,0,0,124021,124021,124022,124023,124024,0,0,0,0,0,124031,124031,124032,124033,124034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124101,124101,124102,124103,124104,0,0,0,0,0,124111,124111,123112,123113,123114,0,0,0,0,0,124121,124121,124122,124123,124124,0,0,0,0,0,124131,124131,124132,124133,124134,0,0,0,0,0,124141,124141,124142,124143,124144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,,102001,115001,102002,102003,102004,0,0,0,0,0,102011,115011,102012,102013,102014,0,0,0,0,0,102021,115021,102022,102023,102024,0,0,0,0,0,102031,115031,102032,102033,102034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102101,115101,102102,102103,102104,0,0,0,0,0,102111,102111,115112,102113,102114,0,0,0,0,0,102121,115121,102122,102123,102124,0,0,0,0,0,102131,115131,102132,102133,102134,0,0,0,0,0,102141,115141,102142,102143,102144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,,123001,123001,123002,123003,123004,0,0,0,0,0,123011,123011,123012,123013,123014,0,0,0,0,0,123021,123021,123022,123023,123024,0,0,0,0,0,123031,123031,123032,123033,123034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123101,123101,123102,123103,123104,0,0,0,0,0,123111,123111,122112,122113,122114,0,0,0,0,0,123121,123121,123122,123123,123124,0,0,0,0,0,123131,123131,123132,123133,123134,0,0,0,0,0,123141,123141,123142,123143,123144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,,146001,146001,146002,146003,146004,0,0,0,0,0,146011,146011,146012,146013,146014,0,0,0,0,0,146021,146021,146022,146023,146024,0,0,0,0,0,146031,146031,146032,146033,146034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146101,146101,146102,146103,146104,0,0,0,0,0,146111,146111,146112,146113,146114,0,0,0,0,0,146121,146121,146122,146123,146124,0,0,0,0,0,146131,146131,146132,146133,146134,0,0,0,0,0,146141,146141,146142,146143,146144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
