#NpcParam=NPC_PARAM_ST
ID,Name,behaviorVariationId,AiThinkId,NameId,turnVellocity,hitHeight,hitRadius,weight,hitOffset,Hp,Mp,getSoul,ItemLotId1,ItemLotId2,ItemLotId3,ItemLotId4,ItemLotId5,ItemLotId6,humanityLotId,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,spEffectId5,spEffectId6,spEffectId7,GameClearSpEffectID,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,animidOffset,moveAnimId,spMoveAnimId1,spMoveAnimId2,networkWarpDisp,dbgBehaviorR1,dbgBehaviorL1,dbgBehaviorR2,dbgBehaviorL2,dbgBehaviorRL,dbgBehaviorRR,dbgBehaviorRD,dbgBehaviorRU,dbgBehaviorLL,dbgBehaviorLR,dbgBehaviorLD,dbgBehaviorLU,animIdOffset,partsDamageRate1,partsDamageRate2,partsDamageRate3,partsDamageRate4,partsDamageRate5,partsDamageRate6,partsDamageRate7,partsDamageRate8,weakPartsDamageRate,SuperArmorRecoverCorrection,SuperArmorBrakeKnockbackDist,stamina,staminaRecoverBaseVal,defPhys,defSlash,defBlow,defThrust,defMag,defFire,defThunder,defFlickPower,resistPoison,resistToxic,resistBlood,resistCurse,ghostModelId,normalChangeResourceId,guardAngle,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,superArmorDurability,normalChangeTexChrId,dropType,knockbackRate,knockbackParamId,fallDamageDamp,staminaGuardDef,pcAttrB,pcAttrW,pcAttrL,pcAttrR,areaAttrB,areaAttrW,areaAttrL,areaAttrR,mpRecoverBaseVal,flickDamageCutRate,defaultLodParamId,drawType,npcType,teamType,moveType,lockDist,material,materialSfx,partsDamageType,maxUndurationAng,guardLevel,burnsfxType,poisonGuardResist,toxicGuardResist,bloodGuardResist,curseGuardResist,parryAttack,parryDefense,sfxSize,pushOutCamRegionRadius,hitStopType,ladderEndChkOffsetTop,ladderEndChkOffsetLow,UseRagdollCamHit,disableClothRigidHit,UseRagdoll,isDemon,isGhost,isNoDamageMotion,isUnduration,isChangeWanderGhost,ModelDispMask0,ModelDispMask1,ModelDispMask2,ModelDispMask3,ModelDispMask4,ModelDispMask5,ModelDispMask6,ModelDispMask7,ModelDispMask8,ModelDispMask9,ModelDispMask10,ModelDispMask11,ModelDispMask12,ModelDispMask13,ModelDispMask14,ModelDispMask15,isEnableNeckTurn,disableRespawn,isMoveAnimWait,isCrowd,isWeakSaint,isWeakA,isWeakB,isEnableDropSoulCapture,VowType0,VowType1,VowType2,disableIntiliazeDead,isSoulGetByBoss,isMultilingual,Unk1,Unk2,ModelDispMask16,ModelDispMask17,ModelDispMask18,ModelDispMask19,ModelDispMask20,ModelDispMask21,ModelDispMask22,ModelDispMask23,ModelDispMask24,ModelDispMask25,ModelDispMask26,ModelDispMask27,ModelDispMask28,ModelDispMask29,ModelDispMask30,ModelDispMask31,itemSearchRadius,subHitHeight,subHitRadius,turnVelocityType,isMultModeBoss,Unk3,behMemSize,Unk4,isUseFeetData,Unk5,Unk6,Unk7,defDark,subTurnVelocity,footStepId,subMaterial,subMaterialSfx,material_Weak,materialSfx_Weak,subMaterial_weak,subMaterialSfx_weak,spEffectId8,spEffectId9,spEffectId10,spEffectId11,spEffectId12,spEffectId13,spEffectId14,spEffectId15,TentativePlayerId,basicToughnessValue,gameSystemParamCorrection,regainRate_PhysNeutral,regainRate_PhysSlash,regainRate_PhysBlow,regainRate_PhysThrust,regainRate_Magic,regainRate_Fire,regainRate_Thunder,regainRate_Dark,maxAnkleAngle,clothUpdateOffset,spNpcType [ON_OFF],normalChangeModelId,normalChangeAnimChrId,staminaGuardDefVal,CultSettingId,PhantomParamId,MultiPlayCorrectionId,FootAnkle,resistFrost,subNpcType,subTeamType,lockCamParamId,spEffectId16,spEffectId17,spEffectId18,spEffectId19,spEffectId20,spEffectId21,spEffectId22,spEffectId23,spEffectId24,spEffectId25,spEffectId26,spEffectId27,spEffectId28,spEffectId29,spEffectId30,spEffectId31,lockCorrection,subClothUpdateOffset,pad1,EstusFlaskParamId,TextId,HP&MP_RestoreId0,HP_RestoreId0,MP_RestoreId0,HP&MP_RestoreId1,HP_RestoreId1,MP_RestoreId1,subPhantomParamId,activateDistance,DeactivateDistance,pad2
209000,Dragon's Errand Ojo 2 -- 竜の御使い　王城2,20900,0,902090,60,3,1.4,100,0,2196,0,0,-1,-1,-1,-1,-1,-1,-1,0,5320,5360,7093,0,0,30000,30010,7493,0,0,0,0,0,0,0,0,36,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1.5,1,1,1,1,0,50,21,100,0,0,0,100,100,100,0,999,999,252,999,-1,-1,0,0,0,0,120,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,12,0,1,6,3,30,110,110,0,0,0,0,0,0,0,0,0,0,2,0,0,16,8,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0,0,0,1,0,0,0,0,0,100,999,3,109,109,139,139,139,139,0,30030,0,30100,0,0,0,0,101,0,0.4,0.8,0.78,0.82,0.85,0.6,0.8,1.4,0.78,0,0,1,-1,-1,256,0,-1,313,10,112,0,6,-1,-1,-1,-1,-1,-1,-1,5441,-1,-1,-1,-1,-1,18100,-1,-1,-1,25,-1,-,-1,-1,0,0,0,0,0,0,-1,0,0,-
209010,,20900,0,902090,60,3,1.4,100,0,2196,0,44000,-1,-1,-1,-1,-1,-1,-1,0,5320,5360,7093,0,0,30000,30010,7493,0,0,0,0,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1.5,1,1,1,1,0,50,21,100,0,0,0,100,100,100,0,999,999,252,999,-1,-1,0,0,0,0,120,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,12,0,1,6,3,30,110,110,0,0,0,0,0,0,0,0,0,0,2,0,0,16,8,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0,0,0,1,0,0,0,0,0,100,999,3,109,109,139,139,139,139,0,30030,0,30100,0,0,0,0,101,0,0.4,0.8,0.78,0.82,0.85,0.6,0.8,1.4,0.78,0,0,1,-1,-1,256,0,-1,-1,10,112,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,-1,-1,0,0,0,0,0,0,-1,0,0,-
210000,Drifting Stuff -- 漂うもの,21000,0,0,60,1.5,0.7,100,0,183,0,750,21000000,-1,-1,-1,-1,-1,-1,0,0,0,7080,0,0,30000,30010,7480,0,0,0,0,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,999,999,112,999,-1,-1,0,0,0,0,0,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.7,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,30100,0,0,0,0,101,0,0.4,1.2,1.18,1.46,0.8,1,1.06,1.03,0.97,0,0,1,-1,-1,256,0,-1,100,10,112,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,-,-1,-1,0,0,0,0,0,0,-1,0,0,-
210100,One of the drifting dungeons -- 漂うもの　地下牢,21000,0,0,60,1.5,0.7,100,0,183,0,750,21001000,-1,-1,-1,-1,-1,-1,0,0,0,7090,0,0,30000,30010,7490,0,0,0,0,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,999,999,112,999,-1,-1,0,0,0,0,0,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.7,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,30100,0,0,0,0,101,0,0.4,1.2,1.18,1.46,0.8,1,1.06,1.03,0.97,0,0,1,-1,-1,256,0,-1,100,10,112,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,-,-1,-1,0,0,0,0,0,0,-1,0,0,-
210200,,21000,0,0,60,1.5,0.7,100,0,183,0,500,21001000,-1,-1,-1,-1,-1,-1,0,0,0,7150,0,0,30000,30010,7550,0,0,0,0,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.5,1,0,50,21,100,0,0,0,100,100,100,0,999,999,112,999,-1,-1,0,0,0,0,0,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,6,3,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.7,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,30100,0,0,0,0,101,0,0.4,1.2,1.18,1.46,0.8,1,1.06,1.03,0.97,0,0,1,-1,-1,256,0,-1,100,10,112,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,-,-1,-1,0,0,0,0,0,0,-1,0,0,-
211000,Dog Rat Street -- 犬ネズミ　街,21100,0,0,130,0.81,0.4,100,0,88,0,30,21100000,-1,-1,-1,-1,-1,-1,0,0,0,7020,0,0,0,0,7420,0,0,0,0,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,1,0,50,21,100,0,0,0,100,100,100,0,252,252,84,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,6,4,0,110,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,0,0,0,101,0,0.4,1.2,1.4,1.18,1.23,1.2,1.4,1.22,1.2,0,0,1,-1,-1,128,0,-1,100,10,112,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,-1,-1,0,0,0,0,0,0,-1,0,0,-
211100,Rat Dungeon -- 犬ネズミ　地下牢,21100,0,0,130,0.81,0.4,100,0,88,0,80,21103000,-1,-1,-1,-1,-1,-1,0,0,0,7090,0,0,0,0,7490,0,0,0,0,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,1,0,50,21,100,0,0,0,100,100,100,0,252,252,84,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,6,4,0,110,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,0,0,0,101,0,0.4,1.2,1.4,1.18,1.23,1.2,1.4,1.22,1.2,0,0,1,-1,-1,128,0,-1,100,10,112,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,-1,-1,0,0,0,0,0,0,-1,0,0,-
211200,Dog Rat Waste City -- 犬ネズミ　廃都,21100,0,0,130,0.81,0.4,100,0,88,0,60,21101000,-1,-1,-1,-1,-1,-1,0,0,0,7060,0,0,0,0,7460,0,0,0,0,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,1,0,50,21,100,0,0,0,100,100,100,0,252,252,84,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,6,4,0,110,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,0,0,0,101,0,0.4,1.2,1.4,1.18,1.23,1.2,1.4,1.22,1.2,0,0,1,-1,-1,128,0,-1,100,10,112,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,-1,-1,0,0,0,0,0,0,-1,0,0,-
211300,A dog rat wastes underground lake -- 犬ネズミ　廃都 地底湖,21100,0,0,130,0.81,0.4,100,0,88,0,60,21102000,-1,-1,-1,-1,-1,-1,0,0,0,7070,0,0,0,0,7470,0,0,0,0,0,0,0,0,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,1,0,50,21,100,0,0,0,100,100,100,0,252,252,84,999,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,6,4,0,110,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0.55,0,0,0,0,0,0,0,0,0,100,999,1,109,109,139,139,139,139,0,30030,0,0,0,0,0,0,101,0,0.4,1.2,1.4,1.18,1.23,1.2,1.4,1.22,1.2,0,0,1,-1,-1,128,0,-1,100,10,112,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,-1,-1,0,0,0,0,0,0,-1,0,0,-
212000,Mimic _ Normal -- ミミック_ノーマル,21200,0,0,45,2,0.5,100,0,458,0,2000,21200000,-1,-1,-1,-1,-1,-1,5405,5333,5360,7060,0,0,0,0,7460,0,0,0,0,0,0,0,0,18,3000,3003,3004,3005,3006,3009,3010,3011,3012,3018,3019,700,0,1,1,1,1,1,1,1,1,1,1,0,50,21,100,0,0,0,100,100,100,0,252,252,252,999,-1,-1,0,0,0,0,75,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,6,3,0,110,110,1,10,0,0,0,0,0,0,0,0,0,0,2,16,8,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,100,999,2,109,109,139,139,139,139,0,30030,0,0,30200,11720,5020,0,101,0,0.4,1,1.12,1.06,1,1,1.04,0.6,1.4,0,0,1,-1,-1,256,0,-1,200,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,300,0,0,0,0,-1,0,0,-
212100,Mimic _ Normal Ojo 2 -- ミミック_ノーマル 王城2,21200,0,0,45,2,0.5,100,0,458,0,3000,21201000,-1,-1,-1,-1,-1,-1,5405,5333,5360,7120,0,0,0,0,7520,0,0,0,0,0,0,0,0,18,3000,3003,3004,3005,3006,3009,3010,3011,3012,3018,3019,700,0,1,1,1,1,1,1,1,1,1,1,0,50,21,100,0,0,0,100,100,100,0,252,252,252,999,-1,-1,0,0,0,0,75,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,6,3,0,110,110,1,10,0,0,0,0,0,0,0,0,0,0,2,16,8,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,100,999,2,109,109,139,139,139,139,0,30030,0,0,30200,11720,5020,0,101,0,0.4,1,1.12,1.06,1,1,1.04,0.6,1.4,0,0,1,-1,-1,256,0,-1,200,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,300,0,0,0,0,-1,0,0,-
212110,Mimic _ Exorcist Ojo 2 -- ミミック_エクソシスト　王城2,21200,0,0,45,2.1,1,100,0,458,0,3000,21201100,-1,-1,-1,-1,-1,-1,5405,5320,5360,7120,0,0,0,0,7520,0,0,0,0,0,0,0,0,18,3000,3003,3004,3005,3006,3009,3010,3011,3012,3018,3019,700,0,1,1,1,1,1,1,1,1,1,1,0,50,21,100,0,0,0,100,100,100,0,252,252,252,999,-1,-1,0,0,0,0,75,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,6,4,0,110,110,1,10,0,0,0,0,0,0,0,0,0,0,2,16,8,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,1,1,0,0,0,0,0,0,0,0,100,20,2,109,109,139,139,139,139,0,30030,0,0,30200,11720,5021,0,101,0,0.4,1,1.12,1.06,1,1,1.04,0.6,1.4,0,0,1,-1,-1,256,0,-1,200,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,300,0,0,0,0,-1,0,0,-
212200,Mimic _ Normal Dungeon -- ミミック_ノーマル ダンジョン,21200,0,0,45,2,0.5,100,0,458,0,2000,21202000,-1,-1,-1,-1,-1,-1,5405,5333,5360,7093,0,0,0,0,7492,0,0,0,0,0,0,0,0,18,3000,3003,3004,3005,3006,3009,3010,3011,3012,3018,3019,700,0,1,1,1,1,1,1,1,1,1,1,0,50,21,100,0,0,0,100,100,100,0,252,252,252,999,-1,-1,0,0,0,0,75,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,6,3,0,110,110,1,10,0,0,0,0,0,0,0,0,0,0,2,16,8,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,100,999,2,109,109,139,139,139,139,0,30030,0,0,30200,11720,5020,0,101,0,0.4,1,1.12,1.06,1,1,1.04,0.6,1.4,0,0,1,-1,-1,256,0,-1,200,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,300,0,0,0,0,-1,0,0,-
212300,Mimic _ Normal Dungeons -- ミミック_ノーマル　地下牢,21200,0,0,45,2,0.5,100,0,458,0,2000,21203000,-1,-1,-1,-1,-1,-1,5405,5333,5360,7095,0,0,0,0,7495,0,0,0,0,0,0,0,0,18,3000,3003,3004,3005,3006,3009,3010,3011,3012,3018,3019,700,0,1,1,1,1,1,1,1,1,1,1,0,50,21,100,0,0,0,100,100,100,0,252,252,252,999,-1,-1,0,0,0,0,75,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,6,3,0,110,110,1,10,0,0,0,0,0,0,0,0,0,0,2,16,8,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,100,999,2,109,109,139,139,139,139,0,30030,0,0,30200,11720,5020,0,101,0,0.4,1,1.12,1.06,1,1,1.04,0.6,1.4,0,0,1,-1,-1,256,0,-1,200,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,300,0,0,0,0,-1,0,0,-
212301,,21200,0,0,45,2,0.5,100,0,458,0,2000,21203030,-1,-1,-1,-1,-1,-1,5405,5333,5360,7095,0,0,0,0,7495,0,0,0,0,0,0,0,0,18,3000,3003,3004,3005,3006,3009,3010,3011,3012,3018,3019,700,0,1,1,1,1,1,1,1,1,1,1,0,50,21,100,0,0,0,100,100,100,0,252,252,252,999,-1,-1,0,0,0,0,75,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,6,3,0,110,110,1,10,0,0,0,0,0,0,0,0,0,0,2,16,8,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,100,999,2,109,109,139,139,139,139,0,30030,0,0,30200,11720,5020,0,101,0,0.4,1,1.12,1.06,1,1,1.04,0.6,1.4,0,0,1,-1,-1,256,0,-1,200,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,300,0,0,0,0,-1,0,0,-
212302,,21200,0,0,45,2,0.5,100,0,458,0,2000,21203010,-1,-1,-1,-1,-1,-1,5405,5333,5360,7095,0,0,0,0,7495,0,0,0,0,0,0,0,0,18,3000,3003,3004,3005,3006,3009,3010,3011,3012,3018,3019,700,0,1,1,1,1,1,1,1,1,1,1,0,50,21,100,0,0,0,100,100,100,0,252,252,252,999,-1,-1,0,0,0,0,75,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,6,3,0,110,110,1,10,0,0,0,0,0,0,0,0,0,0,2,16,8,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,100,999,2,109,109,139,139,139,139,0,30030,0,0,30200,11720,5020,0,101,0,0.4,1,1.12,1.06,1,1,1.04,0.6,1.4,0,0,1,-1,-1,256,0,-1,200,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,300,0,0,0,0,-1,0,0,-
212303,,21200,0,0,45,2,0.5,100,0,458,0,2000,21203020,-1,-1,-1,-1,-1,-1,5405,5333,5360,7095,0,0,0,0,7495,0,0,0,0,0,0,0,0,18,3000,3003,3004,3005,3006,3009,3010,3011,3012,3018,3019,700,0,1,1,1,1,1,1,1,1,1,1,0,50,21,100,0,0,0,100,100,100,0,252,252,252,999,-1,-1,0,0,0,0,75,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,6,3,0,110,110,1,10,0,0,0,0,0,0,0,0,0,0,2,16,8,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,100,999,2,109,109,139,139,139,139,0,30030,0,0,30200,11720,5020,0,101,0,0.4,1,1.12,1.06,1,1,1.04,0.6,1.4,0,0,1,-1,-1,256,0,-1,200,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,300,0,0,0,0,-1,0,0,-
212304,,21200,0,0,45,2,0.5,100,0,458,0,2000,21203040,-1,-1,-1,-1,-1,-1,5405,5333,5360,7095,0,0,0,0,7495,0,0,0,0,0,0,0,0,18,3000,3003,3004,3005,3006,3009,3010,3011,3012,3018,3019,700,0,1,1,1,1,1,1,1,1,1,1,0,50,21,100,0,0,0,100,100,100,0,252,252,252,999,-1,-1,0,0,0,0,75,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,6,3,0,110,110,1,10,0,0,0,0,0,0,0,0,0,0,2,16,8,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,100,999,2,109,109,139,139,139,139,0,30030,0,0,30200,11720,5020,0,101,0,0.4,1,1.12,1.06,1,1,1.04,0.6,1.4,0,0,1,-1,-1,256,0,-1,200,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,300,0,0,0,0,-1,0,0,-
212305,,21200,0,0,45,2,0.5,100,0,458,0,2000,21203050,-1,-1,-1,-1,-1,-1,5405,5333,5360,7095,0,0,0,0,7495,0,0,0,0,0,0,0,0,18,3000,3003,3004,3005,3006,3009,3010,3011,3012,3018,3019,700,0,1,1,1,1,1,1,1,1,1,1,0,50,21,100,0,0,0,100,100,100,0,252,252,252,999,-1,-1,0,0,0,0,75,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,6,3,0,110,110,1,10,0,0,0,0,0,0,0,0,0,0,2,16,8,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,100,999,2,109,109,139,139,139,139,0,30030,0,0,30200,11720,5020,0,101,0,0.4,1,1.12,1.06,1,1,1.04,0.6,1.4,0,0,1,-1,-1,256,0,-1,200,10,252,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-,1001,-1,0,300,0,0,0,0,-1,0,0,-
