#Magic=MAGIC_PARAM_ST
ID,Name,yesNoDialogMessageId,LimitCancelSpEffectId,sortId,refId,refIdFpCost1,refIdSpCost1,iconId,behaviorId,mtrlItemId,replaceMagicId,maxQuantity,heroPoint,overDexterity,sfxVariationId,slotLength,requirementIntellect,requirementFaith,analogDexterityMin,analogDexterityMax,ezStateBehaviorType,refCategory1,spEffectCategory,refType,menuType,refCategory4,hasSpEffectType,VowType0,VowType1,VowType2,VowType3,VowType4,VowType5,VowType6,VowType7,enableMulti,enableMultOnly,isEnchant,isShieldEnchant,enable_live,enable_gray,enable_white,enable_black,disable_offline,castResonanceMagic,Unk1,Unk2,Unk3,Unk4,Unk5,Unk6,VowType8,VowType9,VowType10,VowType11,VowType12,VowType13,VowType14,VowType15,Unk7,Unk8,CastSfx1,CastSfx2,CastSfx3,Unk9,AttributeType,AttributeVal0,AttributeVal1,AttributeVal2,AttributeVal3,refCategory2,refIdSpCost4,magicId0,magicId1,magicId2,magicId3,refIdFpCost2,refIdSpCost2,Unk10,refCategory3,refIdFpCost4,refIdFpCost3,refIdSpCost3,refId1,refId2,refId3,refId4,pad1
2470000,Warmth,0,-1,3125,0,50,80,4098,0,-1,0,-1,0,99,83,2,0,25,10,50,2,1,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524700,534701,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12470000,-1,-1,-1,-
2562000,Profuse Sweat,0,-1,3127,0,20,35,4084,0,-1,0,-1,0,99,72,1,6,6,10,50,2,2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525620,525621,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,102562000,-1,-1,-1,-
2600000,Dark Orb,0,-1,3128,0,16,45,0,0,-1,0,-1,0,99,5,1,12,12,10,50,2,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,526000,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12600000,-1,-1,-1,-
2610000,Black Fire Orb,0,-1,3129,0,22,45,4108,0,-1,0,-1,0,99,5,1,20,20,10,50,2,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,526100,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12610000,-1,-1,-1,-
2620000,Bursting Fireball,0,-1,3130,0,14,35,4110,0,-1,0,-1,0,99,6,1,18,12,10,50,2,1,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,526200,526201,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12620000,-1,-1,-1,-
2630000,Boulder Heave,0,-1,3131,0,17,45,4113,0,-1,0,-1,0,99,6,1,8,12,10,50,2,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,523000,523001,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12630000,-1,-1,-1,-
2640000,Sacred Flame,0,-1,3132,0,25,30,4114,0,-1,0,-1,0,99,6,1,8,8,10,50,2,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,536400,526401,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,25,30,0,0,0,0,0,21500,21510,-1,-1,-
2650000,Carthus Beacon,0,-1,3133,0,35,50,4116,0,-1,0,-1,0,99,6,2,12,12,10,50,2,2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,526500,526501,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,102650000,-1,-1,-1,-
2660000,Seething Chaos,0,-1,-1,0,28,45,4147,0,-1,0,-1,0,99,18,1,18,18,10,50,2,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,529100,529101,529102,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,12660000,-1,-1,-1,-
3490000,Heal Aid,0,-1,3200,0,27,60,4132,0,-1,0,-1,0,99,70,1,0,8,10,50,1,1,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,524900,524901,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13490000,-1,-1,-1,-
3500000,Heal,0,-1,3201,0,45,90,4034,0,-1,0,-1,0,99,70,1,0,12,10,50,1,1,4,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525000,525001,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13500000,-1,-1,-1,-
3500006,,0,-1,3201,0,45,90,4034,0,-1,0,-1,0,99,70,1,0,12,10,50,1,1,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525000,525001,441805,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13500006,-1,-1,-1,-
3501000,Med Heal,0,-1,3202,0,55,120,4069,0,-1,0,-1,0,99,72,1,0,15,10,50,1,1,4,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525010,525011,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13501000,-1,-1,-1,-
3501006,,0,-1,3202,0,55,120,4069,0,-1,0,-1,0,99,72,1,0,15,10,50,1,1,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525010,525011,441805,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13501006,-1,-1,-1,-
3502000,Great Heal,0,-1,3203,0,65,200,4035,0,-1,0,-1,0,99,71,1,0,25,10,50,1,1,4,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525020,525021,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13502000,-1,-1,-1,-
3502006,,0,-1,3203,0,65,200,4035,0,-1,0,-1,0,99,71,1,0,25,10,50,1,1,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525020,525021,441805,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13502006,-1,-1,-1,-
3503000,Soothing Sunlight,0,-1,3204,0,80,200,4036,0,-1,0,-1,0,99,73,1,0,45,10,50,1,1,4,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525030,525031,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13503000,-1,-1,-1,-
3503006,,0,-1,3204,0,80,200,4036,0,-1,0,-1,0,99,73,1,0,45,10,50,1,1,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525030,525031,441806,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13503006,-1,-1,-1,-
3504000,Replenishment,0,-1,3205,0,30,90,4037,0,-1,0,-1,0,99,47,1,0,15,10,50,1,2,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525040,525041,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,103504000,-1,-1,-1,-
3505000,Bountiful Sunlight,0,-1,3206,0,70,200,4038,0,-1,0,-1,0,99,68,2,0,35,10,50,1,1,4,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525050,525051,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13505000,-1,-1,-1,-
3505006,,0,-1,3206,0,70,200,4038,0,-1,0,-1,0,99,68,2,0,35,10,50,1,1,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525050,525051,441806,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13505006,-1,-1,-1,-
3507000,Bountiful Light,0,-1,3207,0,45,120,4071,0,-1,0,-1,0,99,72,1,0,25,10,50,1,2,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525070,525071,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,103507000,-1,-1,-1,-
3508000,Caressing Tears,0,-1,3208,0,14,40,4072,0,-1,0,-1,0,99,72,1,0,12,10,50,1,1,4,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525080,525081,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13508000,-1,-1,-1,-
3508006,,0,-1,3208,0,14,40,4072,0,-1,0,-1,0,99,72,1,0,12,10,50,1,1,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525080,525081,441807,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13508006,-1,-1,-1,-
3509000,Lightning Arrow,0,-1,-1,0,19,35,4148,0,-1,0,-1,0,99,18,1,0,35,10,50,1,1,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,528600,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13509000,-1,-1,-1,-
3513000,Morbid Temptation,0,-1,3209,0,10,30,0,0,-1,0,-1,0,99,46,1,0,25,10,50,1,1,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525130,525131,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13513000,-1,-1,-1,-
3520000,Tears of Denial,0,-1,3210,0,100,100,4052,0,-1,0,-1,0,99,50,2,0,15,10,50,1,2,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525200,525201,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,103520000,-1,-1,-1,-
3521000,Homeward,10011950,-1,3211,0,30,0,4039,0,-1,0,-1,0,99,51,1,0,18,10,50,1,2,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,8,255,525210,525211,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,103521000,-1,-1,-1,-
3530000,Force,0,-1,3212,0,26,45,4040,0,-1,0,-1,0,99,75,1,0,12,10,50,1,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525300,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13530000,-1,-1,-1,-
3531000,Wrath of the Gods,0,-1,3213,0,40,80,4041,0,-1,0,-1,0,99,75,2,0,30,10,50,1,1,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525310,525311,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13531000,-1,-1,-1,-
3532000,Emit Force,0,-1,3214,0,20,40,4042,0,-1,0,-1,0,99,77,1,0,18,10,50,1,1,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525320,525321,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13532000,-1,-1,-1,-
3540000,Seek Guidance,0,-1,3216,0,15,30,4043,0,-1,0,-1,0,99,38,1,0,12,10,50,1,1,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525400,525401,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13540000,-1,-1,-1,-
3550000,Lightning Spear,0,-1,3217,0,23,40,4044,0,-1,0,-1,0,99,31,1,0,20,10,50,1,1,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525500,-1,-1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13550000,13550100,-1,-1,-
3551000,Great Lightning Spear,0,-1,3218,0,32,45,4045,0,-1,0,-1,0,99,32,1,0,30,10,50,1,1,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525510,-1,-1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13551000,13551100,-1,-1,-
3552000,Sunlight Spear,0,-1,3219,0,48,55,4046,0,-1,0,-1,0,99,33,1,0,40,10,50,1,1,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525520,-1,-1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13552000,13552100,-1,-1,-
3553000,Lightning Storm,0,-1,3220,0,36,85,4123,0,-1,0,-1,0,99,46,2,0,45,10,50,1,1,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525530,525531,-1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,0,0,0,1,0,0,0,13553000,13553100,13553500,-1,-
3554000,Gnaw,0,-1,3221,0,15,30,4117,0,-1,0,-1,0,99,75,1,0,18,10,50,1,1,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525540,525541,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13554000,-1,-1,-1,-
3555000,Dorhys' Gnawing,0,-1,3222,0,20,30,4118,0,-1,0,-1,0,99,75,1,0,25,10,50,1,1,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525550,525551,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13555000,-1,-1,-1,-
3556000,Way of White Corona,0,-1,3112,0,15,30,4138,0,-1,0,-1,0,99,18,1,0,18,10,50,1,1,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,528120,528121,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13556000,-1,-1,-1,-
3557000,Projected Heal,0,-1,-1,0,55,120,4149,0,-1,0,-1,0,99,18,1,0,28,10,50,1,1,4,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,528700,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13557000,-1,-1,-1,-
3557006,,0,-1,-1,0,55,120,4149,0,-1,0,-1,0,99,18,1,0,28,10,50,1,1,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,528700,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13557006,-1,-1,-1,-
3560000,Magic Barrier,0,-1,3223,0,30,35,4047,0,-1,0,-1,0,99,52,1,0,15,10,50,1,2,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525600,525601,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,103560000,-1,-1,-1,-
3561000,Great Magic Barrier,0,-1,3224,0,40,35,4048,0,-1,0,-1,0,99,53,2,0,25,10,50,1,2,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525610,525611,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,103561000,-1,-1,-1,-
3563000,Sacred Oath,0,-1,3225,0,65,100,4051,0,-1,0,-1,0,99,72,2,0,28,10,50,1,1,4,28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525630,525631,525632,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13563000,-1,-1,-1,-
3563006,,0,-1,3225,0,65,100,4051,0,-1,0,-1,0,99,72,2,0,28,10,50,1,1,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525630,525631,525632,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13563006,-1,-1,-1,-
3581000,Vow of Silence,0,-1,3226,0,35,40,4074,0,-1,0,-1,0,99,56,2,0,30,10,50,1,1,4,27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525810,525811,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13581000,-1,-1,-1,-
3581006,,0,-1,3226,0,35,60,4074,0,-1,0,-1,0,99,56,2,0,30,10,50,1,1,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,525810,525811,441808,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13581006,-1,-1,-1,-
3590000,Lightning Blade,0,-1,3227,0,50,30,4049,0,-1,0,-1,0,99,55,1,0,30,10,50,1,2,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,255,525900,525901,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,103590000,-1,-1,-1,-
3591000,Darkmoon Blade,0,-1,3228,0,50,30,4077,0,-1,0,-1,0,99,57,1,0,30,10,50,1,2,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,255,525910,525911,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,103591000,-1,-1,-1,-
3640000,Dark Blade,0,-1,3229,0,35,30,4112,0,-1,0,-1,0,99,6,1,0,25,10,50,1,2,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,255,526400,526401,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,103640000,-1,-1,-1,-
3700000,Dead Again,0,-1,3230,0,45,60,4111,0,-1,0,-1,0,99,6,1,15,23,10,50,1,2,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,527000,527001,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,103700000,-1,-1,-1,-
3710000,Lightning Stake,0,-1,3231,0,34,50,4121,0,-1,0,-1,0,99,6,1,0,35,10,50,1,1,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,527100,527101,-1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13710000,13710300,-1,-1,-
3720000,Divine Pillars of Light,0,-1,3232,0,3,90,4122,0,-1,0,-1,0,99,6,1,0,30,10,50,1,1,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,527200,527201,-1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,10,0,0,0,0,0,0,13720000,13720500,-1,-1,-
3730000,Lifehunt Scythe,0,-1,3233,0,20,50,4119,0,-1,0,-1,0,99,6,1,0,22,10,50,1,0,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,527300,527301,527302,0,2,20,30,40,60,0,0,3730100,3730200,3730300,3730400,25,50,0,0,0,0,0,13730000,13730005,-1,-1,-
3730100,,0,-1,3234,0,20,50,4119,0,-1,0,-1,0,99,6,1,0,22,10,50,1,0,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,527300,527301,527302,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,25,50,0,0,0,0,0,13730100,13730105,-1,-1,-
3730200,,0,-1,3235,0,20,50,4119,0,-1,0,-1,0,99,6,1,0,22,10,50,1,0,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,527300,527301,527302,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,25,50,0,0,0,0,0,13730200,13730205,-1,-1,-
3730300,,0,-1,3236,0,20,50,4119,0,-1,0,-1,0,99,6,1,0,22,10,50,1,0,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,527300,527301,527302,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,25,50,0,0,0,0,0,13730300,13730305,-1,-1,-
3730400,,0,-1,3237,0,20,50,4119,0,-1,0,-1,0,99,6,1,0,22,10,50,1,0,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,527300,527301,527302,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,25,50,0,0,0,0,0,13730400,13730405,-1,-1,-
3750000,Dorris Swarm,0,-1,3239,0,20,10,0,0,-1,0,-1,0,99,6,1,15,27,10,50,1,1,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,527500,527501,-1,0,2,20,30,40,60,0,0,3750100,3750200,3750300,3750400,0,0,0,0,0,0,0,13750000,-1,-1,-1,-
3750100,,0,-1,3240,0,20,10,0,0,-1,0,-1,0,99,6,1,15,27,10,50,1,1,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,527500,527501,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13750100,-1,-1,-1,-
3750200,,0,-1,3241,0,20,10,0,0,-1,0,-1,0,99,6,1,15,27,10,50,1,1,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,527500,527501,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13750200,-1,-1,-1,-
3750300,,0,-1,3242,0,20,10,0,0,-1,0,-1,0,99,6,1,15,27,10,50,1,1,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,527500,527501,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13750300,-1,-1,-1,-
3750400,,0,-1,3243,0,20,10,0,0,-1,0,-1,0,99,6,1,15,27,10,50,1,1,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,527500,527501,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,13750400,-1,-1,-1,-
3760000,Blessed Weapon,0,-1,3244,0,35,30,4129,0,-1,0,-1,0,99,6,1,0,15,10,50,1,2,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,255,527600,527601,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,103760000,-1,-1,-1,-
3770000,Deep Protection,0,-1,3245,0,25,60,4128,0,-1,0,-1,0,99,6,1,0,20,10,50,1,2,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,255,527700,527701,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,103770000,-1,-1,-1,-
