#EquipParamProtector=EQUIP_PARAM_PROTECTOR_ST
ID,Name,sortId,wanderingEquipId,vagrantItemLotId,vagrantBonuseneDropItemLotId,vagrantItemEneDropItemLotId,fixPrice,basicPrice,sellValue,weight,residentSpEffectId1,residentSpEffectId2,residentSpEffectId3,materialSetId,partsDamageRate,correctSARecover,originEquipPro1,originEquipPro2,originEquipPro3,originEquipPro4,originEquipPro5,originEquipPro6,originEquipPro7,originEquipPro8,originEquipPro9,originEquipPro10,originEquipPro11,originEquipPro12,originEquipPro13,originEquipPro14,originEquipPro15,originEquipPro16,faceScaleM_ScaleX,faceScaleM_ScaleZ,faceScaleM_MaxX,faceScaleM_MaxZ,faceScaleF_ScaleX,faceScaleF_ScaleZ,faceScaleF_MaxX,faceScaleF_MaxX,qwcId,equipModelID,iconIdM,iconIdF,Knockback,KnockbackBounceRate,durability,durabilityMax,saDurability,defFlickPower,defensePhys,defenseMagic,defenseFire,defenseThunder,defenseSlash,defenseBlow,defenseThrust,resistPoison,resistToxic,resistBlood,resistCurse,reinforceTypeId,compTrophySedId,shopLv,knockbackParamId,FlickDamageCutRate,equipModelCategory,equipModelGender,protectorCategory,defenseMaterial,defenseMaterialSfx,partsDmgType,defenseMaterial_Weak,defenseMaterialSfx_Weak,isDeposit,headEquip,bodyEquip,armEquip,legEquip,useFaceScale,InvisibleFlag00,InvisibleFlag01,InvisibleFlag02,InvisibleFlag03,InvisibleFlag04,InvisibleFlag05,InvisibleFlag06,InvisibleFlag07,InvisibleFlag08,InvisibleFlag09,InvisibleFlag10,InvisibleFlag11,InvisibleFlag12,InvisibleFlag13,InvisibleFlag14,InvisibleFlag15,InvisibleFlag16,InvisibleFlag17,InvisibleFlag18,InvisibleFlag19,InvisibleFlag20,InvisibleFlag21,InvisibleFlag22,InvisibleFlag23,InvisibleFlag24,InvisibleFlag25,InvisibleFlag26,InvisibleFlag27,InvisibleFlag28,InvisibleFlag29,InvisibleFlag30,InvisibleFlag31,InvisibleFlag32,InvisibleFlag33,InvisibleFlag34,InvisibleFlag35,InvisibleFlag36,InvisibleFlag37,InvisibleFlag38,InvisibleFlag39,InvisibleFlag40,InvisibleFlag41,InvisibleFlag42,InvisibleFlag43,InvisibleFlag44,InvisibleFlag45,InvisibleFlag46,InvisibleFlag47,disableMultiDropShare,simpleModelForDlc1,isGuestDrop0,isGuestDrop1,simpleModelForDlc2,Unk1,Unk2,Unk3,Unk4,Unk5,PhysDamageCutRate,SlashDamageCutRate,StrikeDamageCutRate,ThrustDamageCutRate,MagicDamageCutRate,FireDamageCutRate,ThunderDamageCutRate,MaterialId0,MaterialId1,MaterialId2,MaterialId3,MaterialId4,MaterialId5,MaterialId6,MaterialId7,protectorCategoryId,Poise,pad1,DarkDamageCutRate,defenseDark,Unk6,Unk7,Unk8,UpperArmId,Unk9,resistFrost,Mask00,Mask01,Mask02,Mask03,Mask04,Mask05,Mask06,Mask07,Mask08,Mask09,Mask10,Mask11,Mask12,Mask13,Mask14,Mask15,Mask16,Mask17,Mask18,Mask19,Mask20,Mask21,Mask22,Mask23,Mask24,Mask25,Mask26,Mask27,Mask28,Mask29,Mask30,Mask31,Mask32,Mask33,Mask34,Mask35,Mask36,Mask37,Mask38,Mask39,Mask40,Mask41,Mask42,Mask43,Mask44,Mask45,Mask46,Mask47,Mask48,Mask49,Mask50,Mask51,Mask52,Mask53,Mask54,Mask55,Mask56,Mask57,Mask58,Mask59,Mask60,Mask61,Mask62,Mask63,Mask64,Mask65,Mask66,Mask67,Mask68,Mask69,Mask70,Mask71,Mask72,Mask73,Mask74,Mask75,Mask76,Mask77,Mask78,Mask79,Mask80,Mask81,Mask82,Mask83,Mask84,Mask85,Mask86,Mask87,Mask88,Mask89,Mask90,Mask91,Mask92,Mask93,Mask94,Mask95,Mask96,Mask97
29003000,Court Sorcerer Trousers,10703,304000,-1,-1,-1,1100,200,100,2.2,0,0,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,2900,3075,3075,0,0,220,220,0,0,0,0,0,0,0,0,0,29,29,19,47,0,-1,-1,1,0,6,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.978,0.978,0.975,0.975,0.926,0.932,0.92,146,0,108,0,108,139,139,139,101,0.989,-,0.921,0,0,0,0,-1,-1,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29500000,Shira's Crown,10100,301000,-1,-1,-1,1000,200,500,1,0,0,-1,7000,1.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,2950,3466,3466,0,0,200,200,0,0,0,0,0,0,0,0,0,16,16,5,30,0,-1,-1,1,0,5,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.992,0.992,0.991,0.99,0.956,0.957,0.959,146,147,109,147,106,139,139,139,3008,0.998,-,0.961,0,0,0,0,-1,7000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29501000,Shira's Armor,10101,122000,-1,-1,-1,1350,200,500,6.7,0,0,-1,7000,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,2950,3467,3467,0,0,270,270,0,0,0,0,0,0,0,0,0,62,62,38,62,0,-1,-1,1,0,2,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.923,0.923,0.907,0.9,0.889,0.883,0.889,146,0,106,0,106,139,139,139,3009,0.963,-,0.914,0,0,0,0,-1,10000,61,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
29502000,Shira's Gloves,10102,143000,-1,-1,-1,1300,200,500,2.1,0,0,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,2950,3468,3468,0,0,260,260,0,0,0,0,0,0,0,0,0,19,19,11,19,0,-1,-1,1,0,1,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.983,0.983,0.979,0.977,0.973,0.972,0.973,146,0,113,0,106,139,139,139,3010,0.993,-,0.981,0,0,0,0,-1,7000,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29503000,Shira's Trousers,10103,194000,-1,-1,-1,1300,200,500,3.8,0,0,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,2950,3469,3469,0,0,260,260,0,0,0,0,0,0,0,0,0,36,36,21,36,0,-1,-1,1,0,6,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.958,0.958,0.948,0.944,0.936,0.933,0.936,146,0,113,0,106,139,139,139,101,0.985,-,0.953,0,0,0,0,-1,7000,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,Sorcerer Hood,10670,171000,-1,-1,-1,1050,200,100,1.4,0,0,-1,7000,1.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,3000,3076,3076,0,0,210,210,0,0,0,0,0,0,0,0,0,18,18,11,30,0,-1,-1,1,0,5,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.99,0.99,0.99,0.991,0.956,0.96,0.958,146,147,108,147,108,139,139,139,3076,0.999,-,0.955,0,0,0,0,-1,5000,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001000,Sorcerer Robe,10671,182000,-1,-1,-1,1150,200,100,4.1,0,0,-1,7000,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,3000,3077,3440,0,0,230,230,0,0,0,0,0,0,0,0,0,40,40,25,71,0,-1,-1,1,0,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.955,0.955,0.955,0.962,0.869,0.876,0.874,146,0,108,0,108,139,139,139,3077,0.983,-,0.869,0,0,0,0,-1,8000,33,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30002000,Sorcerer Gloves,10672,303000,-1,-1,-1,1150,200,100,1.3,0,0,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,3000,3078,3078,0,0,230,230,0,0,0,0,0,0,0,0,0,13,13,8,23,0,-1,-1,1,0,1,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.987,0.987,0.987,0.989,0.965,0.967,0.966,146,0,108,0,108,139,139,139,3078,0.994,-,0.965,0,0,0,0,-1,5000,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30003000,Sorcerer Trousers,10673,254000,-1,-1,-1,1250,200,100,3.2,0,0,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,3000,3079,3079,0,0,250,250,0,0,0,0,0,0,0,0,0,26,26,22,28,0,-1,-1,1,0,6,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.966,0.966,0.959,0.966,0.94,0.925,0.924,146,0,108,0,108,139,139,139,101,0.987,-,0.933,0,0,0,0,-1,5000,31,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101000,Clandestine Coat,10681,272000,-1,-1,-1,1050,200,100,3,0,0,-1,7000,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,3010,3422,3392,0,0,210,210,0,0,0,0,0,0,0,0,0,36,36,25,65,0,-1,-1,1,0,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.958,0.958,0.958,0.964,0.865,0.871,0.869,146,0,108,0,108,139,139,139,3077,0.991,-,0.865,0,0,0,0,-1,4000,30,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31000000,Cleric Hat,10830,151000,-1,-1,-1,1100,200,100,1.4,0,0,-1,7000,1.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,3100,3080,3393,0,0,220,220,0,0,0,0,0,0,0,0,0,25,25,18,29,0,-1,-1,1,0,5,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.981,0.986,0.986,0.984,0.95,0.962,0.951,146,147,108,147,108,139,139,139,3076,0.995,-,0.95,0,0,0,0,-1,2500,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31001000,Cleric Blue Robe,10831,152000,-1,-1,-1,1300,200,100,6,0,0,-1,7000,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,3100,3081,3394,0,0,260,260,0,0,0,0,0,0,0,0,0,61,61,45,68,0,-1,-1,1,0,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.951,0.94,0.927,0.958,0.872,0.877,0.868,146,0,108,0,108,139,139,139,3077,0.986,-,0.868,0,0,0,0,-1,4000,49,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
31002000,Cleric Gloves,10832,263000,-1,-1,-1,1150,200,100,1.5,0,0,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,3100,3082,3082,0,0,230,230,0,0,0,0,0,0,0,0,0,21,21,17,25,0,-1,-1,1,0,1,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.989,0.993,0.993,0.991,0.972,0.979,0.972,146,0,108,0,108,139,139,139,3078,0.995,-,0.971,0,0,0,0,-1,2500,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31003000,Cleric Trousers,10833,164000,-1,-1,-1,1100,200,100,2.1,0,0,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,3100,3083,3396,0,0,220,220,0,0,0,0,0,0,0,0,0,36,36,26,42,0,-1,-1,1,0,6,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.976,0.984,0.984,0.981,0.931,0.95,0.932,146,0,108,0,108,139,139,139,101,0.993,-,0.93,0,0,0,0,-1,2500,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31100100,,0,0,0,0,0,0,0,-1,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121,75,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911,0.911,0.918,0.924,0.745,0.752,0.744,0,0,0,0,0,0,0,0,0,0.966,-,0.742,0,0,0,0,0,-1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000000,Lapp's Helm,10300,211000,-1,-1,-1,2250,200,500,6.5,0,0,-1,7000,1.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,3200,3470,3470,0,0,450,450,0,0,0,0,0,0,0,0,0,25,25,31,15,0,-1,-1,1,0,5,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.932,0.932,0.942,0.932,0.954,0.953,0.958,146,147,106,147,106,139,139,139,3008,0.927,-,0.954,0,0,0,0,-1,7000,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000100,,0,0,0,0,0,0,0,-1,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,178,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647,0.647,0.688,0.652,0.757,0.725,0.776,0,0,0,0,0,0,0,0,0,0.573,-,0.737,0,0,0,0,0,-1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32001000,Lapp's Armor,10301,212000,-1,-1,-1,2250,200,500,15.6,0,0,-1,7000,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,3200,3471,3471,0,0,450,450,0,0,0,0,0,0,0,0,0,61,61,77,38,0,-1,-1,1,0,2,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.818,0.818,0.845,0.818,0.877,0.873,0.888,146,0,106,0,106,139,139,139,3009,0.793,-,0.877,0,0,0,0,-1,10000,54,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
32002000,Lapp's Gauntlets,10302,213000,-1,-1,-1,2250,200,500,5.1,0,0,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,3200,3472,3472,0,0,450,450,0,0,0,0,0,0,0,0,0,19,19,24,11,0,-1,-1,1,0,1,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.954,0.954,0.961,0.954,0.969,0.968,0.972,146,0,106,0,106,139,139,139,3010,0.951,-,0.969,0,0,0,0,-1,7000,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003000,Lapp's Leggings,10303,214000,-1,-1,-1,2250,200,500,9.7,0,0,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,3200,3473,3473,0,0,450,450,0,0,0,0,0,0,0,0,0,36,36,46,22,0,-1,-1,1,0,6,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.892,0.892,0.909,0.893,0.928,0.925,0.934,146,0,106,0,106,139,139,139,101,0.871,-,0.928,0,0,0,0,-1,7000,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
