#BehaviorParam=BEHAVIOR_PARAM_ST
ID,Name,variationId,behaviorJudgeId,ezStateBehaviorType_old,refType,pad1,refId,sfxVariationId,stamina,mp,category,heroPoint,pad2
213300130,C1330_ Forest Keeper (Long Axe): Execution attack (Blade) -- c1330_森の番人（長斧）：処刑攻撃（刃）,13300,130,2,0,-,1330130,0,0,0,6,0,-
213300140,C1330_ Forest Keeper (Long axe): stepping Down (Blade) -- c1330_森の番人（長斧）：踏み込み振り下ろし（刃）,13300,140,2,0,-,1330140,0,0,0,6,0,-
213300150,C1330_ Forest Keeper (Long Axe): Pre-kick -- c1330_森の番人（長斧）：前蹴り,13300,150,2,0,-,1330150,0,0,0,6,0,-
213300160,C1330_ Forest Keeper (Long Axe): Endure (for counter) -- c1330_森の番人（長斧）：耐える（カウンター用）,13300,160,2,0,-,1330160,0,0,0,6,0,-
213300161,C1330_ Forest Keeper (Long Axe): Head butt -- c1330_森の番人（長斧）：頭突き,13300,161,2,0,-,1330161,0,0,0,6,0,-
213300200,C1330_ Forest Keeper (Long Axe): Swing (Rod) -- c1330_森の番人（長斧）：振りおろし（棒）,13300,200,2,0,-,1330200,0,0,0,6,0,-
213300201,C1330_ Forest Keeper (Long Axe): Pay (stick) (for combo) -- c1330_森の番人（長斧）：払い（棒）（コンボ用）,13300,201,2,0,-,1330201,0,0,0,6,0,-
213300210,C1330_ Forest Keeper (Long Axe): Nagi (Rod) -- c1330_森の番人（長斧）：なぎ払い（棒）,13300,210,2,0,-,1330210,0,0,0,6,0,-
213300220,C1330_ Forest Keeper (Long Axe): Reverse Nagi (stick) -- c1330_森の番人（長斧）：逆なぎ払い（棒）,13300,220,2,0,-,1330220,0,0,0,6,0,-
213300230,C1330_ Forest Keeper (Long Axe): Execution Attack (rod) -- c1330_森の番人（長斧）：処刑攻撃（棒）,13300,230,2,0,-,1330230,0,0,0,6,0,-
213300240,C1330_ Forest Keeper (Long axe): Stepping down (stick) -- c1330_森の番人（長斧）：踏み込み振り下ろし（棒）,13300,240,2,0,-,1330240,0,0,0,6,0,-
213300300,C1330_ Forest Keeper (sword): DV Combo 1: Swing Down -- c1330_森の番人（大剣）：DVコンボ１：振り下ろし,13300,300,2,0,-,1330300,0,0,0,6,0,-
213300301,C1330_ Forest Keeper (sword): DV Combo 2: Swing Down -- c1330_森の番人（大剣）：DVコンボ２：振り下ろし,13300,301,2,0,-,1330301,0,0,0,6,0,-
213300302,C1330_ Forest Keeper (sword): DV Combo 3: Strong attack -- c1330_森の番人（大剣）：DVコンボ３：強攻撃,13300,302,2,0,-,1330302,0,0,0,6,0,-
213300310,C1330_ Forest Keeper (large sword): both hands guillotine -- c1330_森の番人（大剣）：両手ギロチン,13300,310,2,0,-,1330310,0,0,0,6,0,-
213300320,C1330_ Forest Keeper (sword): Pay (before-left) -- c1330_森の番人（大剣）：払い（前～左）,13300,320,2,0,-,1330320,0,0,0,6,0,-
213300330,C1330_ The Keeper of the Forest (large sword): Reverse payment (front to right) -- c1330_森の番人（大剣）：逆払い（前～右）,13300,330,2,0,-,1330330,0,0,0,6,0,-
213300340,C1330_ Forest Keeper (large sword): Asai -- c1330_森の番人（大剣）：足払い,13300,340,2,0,-,1330340,0,0,0,6,0,-
213300350,The keeper of the C1330_ Forest (sword): Depression attack -- c1330_森の番人（大剣）：踏み込み攻撃,13300,350,2,0,-,1330350,0,0,0,6,0,-
213300360,C1330_ Forest Keeper (sword): Endure (for counter) -- c1330_森の番人（大剣）：耐える（カウンター用）,13300,360,2,0,-,1330360,0,0,0,6,0,-
213300361,C1330_ Forest Keeper (sword): Head Butt -- c1330_森の番人（大剣）：頭突き,13300,361,2,0,-,1330361,0,0,0,6,0,-
213400070,C1340_ dead: Beat up _ First stage -- c1340_蝋の死人：殴る_一段目,13400,70,2,0,-,1340070,0,0,0,6,0,-
213400071,C1340_ dead: Beat up _ Two -- c1340_蝋の死人：殴る_二段目,13400,71,2,0,-,1340071,0,0,0,6,0,-
213400080,The dead of c1340_ wax: depression thrust -- c1340_蝋の死人：踏み込み突き刺し,13400,80,2,0,-,1340080,0,0,0,6,0,-
213400090,Dead of c1340_ Wax: Infuser beating -- c1340_蝋の死人：溜め殴り,13400,90,2,0,-,1340090,0,0,0,6,0,-
213400700,The dead of c1340 wax: the arrow of Seoul -- c1340 蝋の死人：ソウルの矢,13400,700,2,1,-,1340700,0,0,0,3,0,-
213400710,The dead of c1340 wax: A Spear of disturbed soul -- c1340 蝋の死人：乱れるソウルの槍,13400,710,2,1,-,1340710,0,0,0,3,0,-
213400720,c1340 dead: Wax _ knocked back against: long distance -- c1340 蝋の死人：蝋弾_叩き付け：遠距離,13400,720,2,1,-,1340720,0,0,0,6,0,-
213400730,c1340 dead: Wax _ Saigi -- c1340 蝋の死人：蝋弾_薙ぎ払い,13400,730,2,1,-,1340730,0,0,0,6,0,-
213400731,[Archive Scholar],13400,731,2,1,-,1340731,0,0,0,6,0,-
213400732,[Archive Scholar],13400,732,2,1,-,1340732,0,0,0,6,0,-
213400740,c1340 dead: Wax _ knocked back against: close range -- c1340 蝋の死人：蝋弾_叩き付け：近距離,13400,740,2,1,-,1340740,0,0,0,6,0,-
213500100,c1350_ slave Spirit (Dagger): Swing down _1 -- c1350_奴隷霊（短剣）：振り下ろし_1段目,13500,100,2,0,-,1350100,0,0,0,6,0,-
213500110,c1350_ slave Spirits (dagger): Swing Down -- c1350_奴隷霊（短剣）：振り下ろし_2段目,13500,110,2,0,-,1350110,0,0,0,6,0,-
213500120,c1350_ slave Spirit (Dagger): Swing Down _3 -- c1350_奴隷霊（短剣）：振り下ろし_3段目,13500,120,2,0,-,1350120,0,0,0,6,0,-
213500150,c1350_ slave Spirits (dagger): both -- c1350_奴隷霊（短剣）：両手振り下ろし,13500,150,2,0,-,1350150,0,0,0,6,0,-
213500160,c1350_ slave Spirits (dagger): Running thrust -- c1350_奴隷霊（短剣）：走り突き刺し,13500,160,2,0,-,1350160,0,0,0,6,0,-
213500170,c1350_ slave Spirit (Dagger): the _1 Stage -- c1350_奴隷霊（短剣）：斬り払い_1段目,13500,170,2,0,-,1350170,0,0,0,6,0,-
213500180,c1350_ slave Spirit (Dagger): The Sword -- c1350_奴隷霊（短剣）：斬り払い_2段目,13500,180,2,0,-,1350180,0,0,0,6,0,-
213500200,c1350_ slave Spirits (fetters): Shouting -- c1350_奴隷霊（足枷）：叫び,13500,200,2,0,-,1350200,0,0,0,6,0,-
213500300,c1350_ slave spirits (without legs): lateral payment -- c1350_奴隷霊（足なし）：横払い,13500,300,2,0,-,1350300,0,0,0,6,0,-
213500310,c1350_ slave spirits (without legs): front slash -- c1350_奴隷霊（足なし）：正面斬り払い,13500,310,2,0,-,1350310,0,0,0,6,0,-
213500320,c1350_ slave spirits (without legs): piercing -- c1350_奴隷霊（足なし）：突き刺し,13500,320,2,0,-,1350320,0,0,0,6,0,-
213500330,c1350_ slave spirits (without legs): Rampage shook _1 -- c1350_奴隷霊（足なし）：暴れ振り払い_1段目,13500,330,2,0,-,1350330,0,0,0,6,0,-
213500331,c1350_ slave spirits (without legs): Rampage shook -- c1350_奴隷霊（足なし）：暴れ振り払い_2段目,13500,331,2,0,-,1350331,0,0,0,6,0,-
213500340,c1350_ slave spirits (without legs): falling throw -- c1350_奴隷霊（足なし）：落下投げ,13500,340,2,0,-,1350340,0,0,0,6,0,-
213500341,c1350_ slave spirits (without legs): throwing damage -- c1350_奴隷霊（足なし）：投げダメージ,13500,341,2,0,-,1350341,0,0,0,6,0,-
213500400,c1350_ slave Spirit (Straight Sword): Take the right hand -- c1350_奴隷霊（直剣）：右手斬りかかり,13500,400,2,0,-,1350400,0,0,0,6,0,-
213500410,c1350_ slave Spirit (Straight Sword): Right hand cut back -- c1350_奴隷霊（直剣）：右手斬り返し,13500,410,2,0,-,1350410,0,0,0,6,0,-
213500420,c1350_ slave Spirit (Straight Sword): Right hand Swing -- c1350_奴隷霊（直剣）：右手振り下ろし,13500,420,2,0,-,1350420,0,0,0,6,0,-
213500430,c1350_ slave Spirit (Straight sword): both -- c1350_奴隷霊（直剣）：両手振り下ろし,13500,430,2,0,-,1350430,0,0,0,6,0,-
213500440,c1350_ slave Spirit (Straight sword): The running slash -- c1350_奴隷霊（直剣）：走り斬りかかり,13500,440,2,0,-,1350440,0,0,0,6,0,-
213500450,c1350_ slave Spirit (Straight sword): protruding slash -- c1350_奴隷霊（直剣）：突き出し斬り,13500,450,2,0,-,1350450,0,0,0,6,0,-
213500460,c1350_ Slave Spirits (Straight sword): shook -- c1350_奴隷霊（直剣）：振り払い,13500,460,2,0,-,1350460,0,0,0,6,0,-
213500470,[Irithyllian Slave],13500,470,2,0,-,1350470,0,0,0,6,0,-
213500700,[Irithyllian Slave],13500,700,2,1,-,1350700,0,0,0,3,0,-
213500710,[Irithyllian Slave],13500,710,2,1,-,1350710,0,0,0,3,0,-
213500720,[Irithyllian Slave],13500,720,2,1,-,1350720,0,0,0,6,0,-
213500730,[Irithyllian Slave],13500,730,2,1,-,1350730,0,0,0,3,0,-
213500740,[Irithyllian Slave],13500,740,2,1,-,1350740,0,0,0,6,0,-
213600100,C1360_ Crucifixion dead A: Throwing transition 1 -- c1360_磔亡者A：投げ遷移１,13600,100,2,0,-,1360100,0,0,0,6,0,-
213600110,C1360_ Crucifixion dead A: throwing transition 2 -- c1360_磔亡者A：投げ遷移２,13600,110,2,0,-,1360110,0,0,0,7,0,-
213600120,[Lycanthrope],13600,120,2,0,-,1360120,0,0,0,6,0,-
213600130,[Lycanthrope],13600,130,2,0,-,1360130,0,0,0,6,0,-
213600140,[Lycanthrope],13600,140,2,0,-,1360140,0,0,0,6,0,-
213600141,[Lycanthrope],13600,141,2,0,-,1360141,0,0,0,6,0,-
213600150,[Lycanthrope],13600,150,2,0,-,1360150,0,0,0,6,0,-
213600151,[Lycanthrope],13600,151,2,0,-,1360151,0,0,0,6,0,-
213600160,[Lycanthrope],13600,160,2,0,-,1360160,0,0,0,6,0,-
213600170,[Lycanthrope],13600,170,2,0,-,1360170,0,0,0,6,0,-
213600180,[Lycanthrope],13600,180,2,0,-,1360180,0,0,0,6,0,-
213600181,[Lycanthrope],13600,181,2,0,-,1360181,0,0,0,6,0,-
213600182,[Lycanthrope],13600,182,2,0,-,1360182,0,0,0,6,0,-
213600190,[Lycanthrope],13600,190,2,0,-,1360190,0,0,0,6,0,-
213600191,[Lycanthrope],13600,191,2,0,-,1360191,0,0,0,6,0,-
213600200,C1360_ Crucifixion dead A: tossed -- c1360_磔亡者A：投げ,13600,200,2,0,-,1360200,0,0,0,6,0,-
213600201,[Lycanthrope],13600,201,2,0,-,1360201,0,0,0,7,0,-
213600202,[Lycanthrope],13600,202,2,0,-,1360202,0,0,0,6,0,-
213600203,[Lycanthrope],13600,203,2,0,-,1360203,0,0,0,7,0,-
213600204,[Lycanthrope],13600,204,2,0,-,1360204,0,0,0,6,0,-
213600205,[Lycanthrope],13600,205,2,0,-,1360205,0,0,0,7,0,-
213600210,[Lycanthrope],13600,210,2,0,-,1360210,0,0,0,7,0,-
213600220,[Lycanthrope],13600,220,2,0,-,1360220,0,0,0,7,0,-
213700100,C1370_ Crucifixion dead B: Thrusting (weakly) _ Tip -- c1370_磔亡者B：突き（弱）_先端,13700,100,2,0,-,1370100,0,0,0,6,0,-
213700101,C1370_ Crucifixion dead B: Thrusting (weakly) _ Sticky hands-tip -- c1370_磔亡者B：突き（弱）_もち手～先端,13700,101,2,0,-,1370101,0,0,0,6,0,-
213700110,C1370_ Crucifixion dead B: butting (strong) _ Tip -- c1370_磔亡者B：突き（強）_先端,13700,110,2,0,-,1370110,0,0,0,6,0,-
213700111,C1370_ Crucifixion dead B: Thrust (strong) _ Sticky hands-tip -- c1370_磔亡者B：突き（強）_もち手～先端,13700,111,2,0,-,1370111,0,0,0,6,0,-
213700120,C1370_ Crucifixion dead B: Lifting and thrusting _ tip -- c1370_磔亡者B：持ち上げて突き刺し_先端,13700,120,2,0,-,1370120,0,0,0,6,0,-
213700121,C1370_ Crucifixion dead B: Lifting and thrusting _ sticky hands-tip -- c1370_磔亡者B：持ち上げて突き刺し_もち手～先端,13700,121,2,0,-,1370121,0,0,0,6,0,-
213700130,C1370_ Crucifixion dead B: Pay in piles _ tip -- c1370_磔亡者B：杭で払う_先端,13700,130,2,0,-,1370130,0,0,0,6,0,-
213700131,C1370_ Crucifixion dead B: Pay in piles _ Sticky hands-tip -- c1370_磔亡者B：杭で払う_もち手～先端,13700,131,2,0,-,1370131,0,0,0,6,0,-
213700140,C1370_ Crucifixion dead B: knocked back against to lift _ tip -- c1370_磔亡者B：持ち上げて叩き付け_先端,13700,140,2,0,-,1370140,0,0,0,6,0,-
213700141,C1370_ Crucifixion dead B: Lifting knocked back against _ Sticky hands-tip -- c1370_磔亡者B：持ち上げて叩き付け_もち手～先端,13700,141,2,0,-,1370141,0,0,0,6,0,-
213700150,C1370_ Crucifixion dead B: Rush Butt (Continuous) _ Tip -- c1370_磔亡者B：突進突き（連続）_先端,13700,150,2,0,-,1370150,0,0,0,6,0,-
213700151,C1370_ Crucifixion dead B: Rush Butt (continuous) _ Sticky hands-tip -- c1370_磔亡者B：突進突き（連続）_もち手～先端,13700,151,2,0,-,1370151,0,0,0,6,0,-
213700152,C1370_ Crucifixion dead B: Rush Butt (Final) _ Tip -- c1370_磔亡者B：突進突き（最終）_先端,13700,152,2,0,-,1370152,0,0,0,6,0,-
213800010,The priest of the c1380_ snake: beating with a whip (weak) -- c1380_蛇人の司祭：鞭で殴る（弱）,13800,10,2,0,-,1380010,0,0,0,6,0,-
213800020,C1380_ Snake man priest: Nagi with whips -- c1380_蛇人の司祭：鞭でなぎ払う,13800,20,2,0,-,1380020,0,0,0,6,0,-
213800700,C1380_ Priest: Magic Attack (weak) -- c1380_蛇人の司祭：魔法攻撃（弱）,13800,700,2,1,-,1380700,0,0,0,3,0,-
213800710,Priest of the snake c1380_: the Magic Attack (strong) -- c1380_蛇人の司祭：魔法攻撃（強）,13800,710,2,1,-,1380710,0,0,0,3,0,-
213800720,[Serpent-man Summoner],13800,720,2,1,-,1380720,0,0,0,3,0,-
213800730,[Serpent-man Summoner],13800,730,2,1,-,1380730,0,0,0,3,0,-
213900010,C1390_ Snake Assassin (short blade): Continuous attack 1-1_ blow -- c1390_蛇人の暗殺者（短刃）：連続攻撃1-1_一撃目,13900,10,2,0,-,1390010,0,0,0,6,0,-
213900011,C1390_ Snake Assassin (short blade): Continuous attack 1-1_ second -- c1390_蛇人の暗殺者（短刃）：連続攻撃1-1_二撃目,13900,11,2,0,-,1390011,0,0,0,6,0,-
213900020,C1390_ Snake Assassin (short blade): Continuous attack 1-2_ blow -- c1390_蛇人の暗殺者（短刃）：連続攻撃1-2_一撃目,13900,20,2,0,-,1390020,0,0,0,7,0,-
213900021,C1390_ Snake Assassin (short blade): Continuous attack 1-2_ second -- c1390_蛇人の暗殺者（短刃）：連続攻撃1-2_二撃目,13900,21,2,0,-,1390021,0,0,0,6,0,-
213900030,c1390_ (short blade): Rapid Melee attack 1-1 -- c1390_蛇人の暗殺者（短刃）：急接近攻撃1-1,13900,30,2,0,-,1390030,0,0,0,6,0,-
213900040,C1390_ Snake Assassin (short blade): Rapid Melee attack 1-2_ -- c1390_蛇人の暗殺者（短刃）：急接近攻撃1-2_一撃目,13900,40,2,0,-,1390040,0,0,0,7,0,-
213900041,C1390_ Snake Assassin (short blade): Rapid approaching attack 1-2_ second hammer -- c1390_蛇人の暗殺者（短刃）：急接近攻撃1-2_二撃目,13900,41,2,0,-,1390041,0,0,0,6,0,-
213900042,c1390_ (short blade): Quick approaching attack 1-2_ 3 -- c1390_蛇人の暗殺者（短刃）：急接近攻撃1-2_三撃目,13900,42,2,0,-,1390042,0,0,0,6,0,-
213900050,c1390_ Assassin (Short Blade): Rapid Melee attack 1-3a -- c1390_蛇人の暗殺者（短刃）：急接近攻撃1-3A,13900,50,2,0,-,1390050,0,0,0,6,0,-
213900060,C1390_ Snake Assassin (short blade): bit -- c1390_蛇人の暗殺者（短刃）：噛み付き,13900,60,2,0,-,1390060,0,0,0,6,0,-
213900070,c1390_ (Short blade): The Fall attack 1-1 -- c1390_蛇人の暗殺者（短刃）：斬り下がり攻撃1-1,13900,70,2,0,-,1390070,0,0,0,6,0,-
213900080,c1390_ Assassin (Short Blade): A Down-rise attack -- c1390_蛇人の暗殺者（短刃）：ダウン起き上がり攻撃,13900,80,2,0,-,1390080,0,0,0,6,0,-
213900090,C1390_ Snake man Assassin (short blade): Bit (right): from a3000 -- c1390_蛇人の暗殺者（短刃）：噛み付き（右前）：a3000から,13900,90,2,0,-,1390090,0,0,0,6,0,-
213900100,C1390_ Snake Assassin (short blade): bit (left): from a3000 -- c1390_蛇人の暗殺者（短刃）：噛み付き（左前）：a3000から,13900,100,2,0,-,1390100,0,0,0,6,0,-
213900110,C1390_ Snake man Assassin (short blade): Bit (right): from a3005 -- c1390_蛇人の暗殺者（短刃）：噛み付き（右前）：a3005から,13900,110,2,0,-,1390110,0,0,0,6,0,-
213900120,C1390_ Snake Assassin (short blade): bit (left): from a3005 -- c1390_蛇人の暗殺者（短刃）：噛み付き（左前）：a3005から,13900,120,2,0,-,1390120,0,0,0,6,0,-
213900200,C1390_ the Assassin (Shorty): Pay: Wait -- c1390_蛇人の暗殺者（ショーテル）：払い：待機,13900,200,2,0,-,1390200,0,0,0,6,0,-
213900210,C1390_ (Shorty): Reverse Payment: A payment attitude -- c1390_蛇人の暗殺者（ショーテル）：逆払い：払い姿勢,13900,210,2,0,-,1390210,0,0,0,6,0,-
213900220,C1390_ (Shorty): Reverse Payment: Wait -- c1390_蛇人の暗殺者（ショーテル）：逆払い：待機,13900,220,2,0,-,1390220,0,0,0,6,0,-
213900230,The assassin of the C1390_ (Shorty): Pay: Attitude -- c1390_蛇人の暗殺者（ショーテル）：払い：逆払い姿勢,13900,230,2,0,-,1390230,0,0,0,6,0,-
213900240,The assassin of the C1390_ (Shorty): Deferred payment: A reversed payment stance -- c1390_蛇人の暗殺者（ショーテル）：遅延払い：逆払い姿勢,13900,240,2,0,-,1390240,0,0,0,6,0,-
213900250,The assassin of the c1390_ Snake (Shorty): Quick approaching attack -- c1390_蛇人の暗殺者（ショーテル）：急接近攻撃,13900,250,2,0,-,1390250,0,0,0,6,0,-
213900260,C1390_ The assassin of the Serpent (Shorty): Up and down attack -- c1390_蛇人の暗殺者（ショーテル）：ダウン起き上がり攻撃,13900,260,2,0,-,1390260,0,0,0,6,0,-
213900270,C1390_ Serpent Assassin (Shorty): Bit from guard break -- c1390_蛇人の暗殺者（ショーテル）：ガードブレイクからの噛み付き,13900,270,2,0,-,1390270,0,0,0,6,0,-
213900280,The assassin of the c1390_ Snake (Shorty): Swing Down -- c1390_蛇人の暗殺者（ショーテル）：振り下ろし,13900,280,2,0,-,1390280,0,0,0,6,0,-
213900290,[Serpent-man],13900,290,2,0,-,1390290,0,0,0,6,0,-
213900400,The assassin of C1390_ (common): Breath -- c1390_蛇人の暗殺者（共通）：ブレス,13900,400,2,1,-,1390400,0,0,0,6,0,-
213900410,Assassins of C1390_ (common): Pay bit: Wait -- c1390_蛇人の暗殺者（共通）：払い噛み付き：待機,13900,410,2,0,-,1390410,0,0,0,6,0,-
213900411,C1390_ Serpent Assassin (Common): bit: a3016 -- c1390_蛇人の暗殺者（共通）：払い噛み付き：a3016から,13900,411,2,0,-,1390411,0,0,0,6,0,-
213900500,The assassin of the c1390_ Snake (Shorty): Guard -- c1390_蛇人の暗殺者（ショーテル）：ガード,13900,500,2,0,-,1390500,0,0,0,6,0,-
213900510,[Serpent-man],13900,510,2,0,-,1390510,0,0,0,6,0,-
213900600,C1390_ Snake Man Assassin (short): Paris Throwing damage -- c1390_蛇人の暗殺者（短い）：パリィ投げダメージ,13900,600,2,0,-,1390600,0,0,0,6,0,-
213900900,The assassin of the C1390_ (dagger): Paris -- c1390_蛇人の暗殺者（短刀）：パリィする,13900,900,2,0,-,1390900,0,0,0,6,0,-
213910010,Assassin of the C1391_ (Kusarigama): A continuous attack 1-1 -- c1391_蛇人の暗殺者（鎖鎌）：連続攻撃１-１,13910,10,2,0,-,1391010,0,0,0,6,0,-
213910020,Assassin of the C1391_ (Kusarigama): A continuous attack 1-2 -- c1391_蛇人の暗殺者（鎖鎌）：連続攻撃１-２,13910,20,2,0,-,1391020,0,0,0,6,0,-
213910030,C1391_ (Kusarigama): Kusarigama Swing (Medium range) -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌振り下ろし（中距離）,13910,30,2,0,-,1391030,0,0,0,6,0,-
213910031,C1391_ (Kusarigama): Kusarigama Swing (medium range) [Chara Atari No] -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌振り下ろし（中距離）【キャラアタリ無】,13910,31,2,0,-,1391031,0,0,0,6,0,-
213910032,The assassin of the C1391_ (Kusarigama): Kusarigama Swing (medium range) [Return sickle] -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌振り下ろし（中距離）【戻り鎌】,13910,32,2,1,-,1391032,0,0,0,6,0,-
213910040,C1391_ (Kusarigama): Kusarigama Swing (long distance) -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌振り下ろし（遠距離）,13910,40,2,0,-,1391040,0,0,0,6,0,-
213910041,Assassins of C1391_ (Kusarigama): Kusarigama (long distance) [Chara Atari No] -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌振り下ろし（遠距離）【キャラアタリ無】,13910,41,2,0,-,1391041,0,0,0,6,0,-
213910042,The assassin of the C1391_ (Kusarigama): Kusarigama (long distance) [return sickle] -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌振り下ろし（遠距離）【戻り鎌】,13910,42,2,1,-,1391042,0,0,0,6,0,-
213910050,C1391_ Snake man Assassin (Kusarigama): Kusarigama -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌払い,13910,50,2,0,-,1391050,0,0,0,6,0,-
213910051,Assassins of C1391_ (Kusarigama): Kusarigama (Chain part) -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌払い【鎖部分】,13910,51,2,0,-,1391051,0,0,0,6,0,-
213910052,C1391_ Serpent Assassin (Kusarigama): Kusarigama (through sickle) -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌払い【貫通鎌】,13910,52,2,0,-,1391052,0,0,0,6,0,-
213910060,C1391_ Snake man Assassin (Kusarigama): Poison Mist -- c1391_蛇人の暗殺者（鎖鎌）：毒霧,13910,60,2,1,-,1391060,0,0,0,6,0,-
213910070,C1391_ (Kusarigama): A reverse payment (wait) -- c1391_蛇人の暗殺者（鎖鎌）：逆払い（待機）,13910,70,2,0,-,1391070,0,0,0,6,0,-
213910080,Assassins of C1391_ (Kusarigama): Swing Down (reverse posture) -- c1391_蛇人の暗殺者（鎖鎌）：振り下ろし（逆払い姿勢）,13910,80,2,0,-,1391080,0,0,0,6,0,-
213910090,C1391_ Serpent Assassin (Kusarigama): Kusarigama (a3004 attitude) -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌払い（a3004姿勢）,13910,90,2,0,-,1391090,0,0,0,6,0,-
213910091,C1391_ (Kusarigama): Kusarigama (a3004 posture) [Chain part] -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌払い（a3004姿勢）【鎖部分】,13910,91,2,0,-,1391091,0,0,0,6,0,-
213910092,Assassins of C1391_ (Kusarigama): Kusarigama (a3004 posture) [through sickle] -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌払い（a3004姿勢）【貫通鎌】,13910,92,2,0,-,1391092,0,0,0,6,0,-
213910100,C1391_ Snake man Assassin (Kusarigama): Right side reverse payment -- c1391_蛇人の暗殺者（鎖鎌）：右側面逆払い,13910,100,2,0,-,1391100,0,0,0,6,0,-
213910110,C1391_ Snake man Assassin (Kusarigama): Left side reverse payment -- c1391_蛇人の暗殺者（鎖鎌）：左側面逆払い,13910,110,2,0,-,1391110,0,0,0,6,0,-
213910120,C1391_ Snake man Assassin (Kusarigama): Front bit -- c1391_蛇人の暗殺者（鎖鎌）：正面噛み付き,13910,120,2,0,-,1391120,0,0,0,6,0,-
213910130,C1391_ (Kusarigama): Kusarigama Swing down and strong (medium distance) -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌振り下ろし・強（中距離）,13910,130,2,0,-,1391130,0,0,0,6,0,-
213910131,"Assassins of C1391_ (Kusarigama): Kusarigama, strong (medium range) [Chara Atari No] -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌振り下ろし・強（中距離）【キャラアタリ無】",13910,131,2,0,-,1391131,0,0,0,6,0,-
213910132,The assassin of the C1391_ (Kusarigama): Kusarigama Swing down and strong (medium range) [Return sickle] -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌振り下ろし・強（中距離）【戻り鎌】,13910,132,2,1,-,1391132,0,0,0,6,0,-
213910133,[Giant Serpent-man],13910,133,2,0,-,1391133,0,0,0,6,0,-
213910134,[Giant Serpent-man],13910,134,2,0,-,1391134,0,0,0,6,0,-
213910135,[Giant Serpent-man],13910,135,2,0,-,1391135,0,0,0,6,0,-
213910140,The assassin of the C1391_ (Kusarigama): Kusarigama Swing (medium distance) [Return sickle] -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌振り下ろし（中遠距離）【戻り鎌】,13910,140,2,1,-,1391140,0,0,0,6,0,-
213910141,The assassin of the C1391_ (Kusarigama): Kusarigama (long distance) [return sickle] -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌振り下ろし（遠距離）【戻り鎌】,13910,141,2,1,-,1391141,0,0,0,6,0,-
213910150,The assassin of the C1391_ (Kusarigama): Kusarigama Swing down and strong (medium distance) [Return sickle] -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌振り下ろし・強（中遠距離）【戻り鎌】,13910,150,2,1,-,1391150,0,0,0,6,0,-
213910151,The assassin of the C1391_ (Kusarigama): Kusarigama and strong (long distance) [return sickle] -- c1391_蛇人の暗殺者（鎖鎌）：鎖鎌振り下ろし・強（遠距離）【戻り鎌】,13910,151,2,1,-,1391151,0,0,0,6,0,-
213910200,C1391_ Snake man Assassin (Kusarigama): Throwing -- c1391_蛇人の暗殺者（鎖鎌）：投げ,13910,200,2,0,-,1391200,0,0,0,6,0,-
213910201,C1391_ Snake man Assassin (Kusarigama): Throwing damage -- c1391_蛇人の暗殺者（鎖鎌）：投げダメージ,13910,201,2,0,-,1391201,0,0,0,6,0,-
213911300,[Giant Serpent-man],13911,300,2,0,-,1391300,0,0,0,6,0,-
213911310,[Giant Serpent-man],13911,310,2,0,-,1391310,0,0,0,6,0,-
213911320,[Giant Serpent-man],13911,320,2,0,-,1391320,0,0,0,6,0,-
213911330,[Giant Serpent-man],13911,330,2,0,-,1391330,0,0,0,6,0,-
213911340,[Giant Serpent-man],13911,340,2,0,-,1391340,0,0,0,6,0,-
213911350,[Giant Serpent-man],13911,350,2,0,-,1391350,0,0,0,6,0,-
213911360,[Giant Serpent-man],13911,360,2,0,-,1391360,0,0,0,6,0,-
213911370,[Giant Serpent-man],13911,370,2,0,-,1391370,0,0,0,6,0,-
213911380,[Giant Serpent-man],13911,380,2,0,-,1391380,0,0,0,6,0,-
213911390,[Giant Serpent-man],13911,390,2,0,-,1391390,0,0,0,6,0,-
213911400,[Giant Serpent-man],13911,400,2,0,-,1391400,0,0,0,6,0,-
213911410,[Giant Serpent-man],13911,410,2,0,-,1391410,0,0,0,6,0,-
213911420,[Giant Serpent-man],13911,420,2,0,-,1391420,0,0,0,6,0,-
213911421,[Giant Serpent-man],13911,421,2,0,-,1391421,0,0,0,6,0,-
213911422,[Giant Serpent-man],13911,422,2,0,-,1391422,0,0,0,6,0,-
