#ThrowParam=THROW_INFO_BANK
ID,Name,AtkChrId,DefChrId,Dist,DiffAngMin,DiffAngMax,UpperYrange,LowerYrange,DiffAngMyToDef,throwTypeId,atkAnimid,defAnimId,escHp,selfEscCycleTime,SphereCastRadiusRateTop,SphereCastRadiusRateLow,PadType,AtkEnableState,AtkSorbDmyId,DefSorbDmyId,ThrowType,SelfEscCycleInt,DmyHasChrDirType,isTurnAtker,isSkipWepCate,isSkipSphereCast,Unk1,Unk2,Unk3,Unk4,Unk5,subAtkSorbDmyId,subDefSorbDmyId,Dist2,DiffAngMin2,DiffAngMax2,UpperYrange2,LowerYrange2,DiffAngMyToDef2,performDmyId0,performDmyId1,pad1
252220,Paris PC → cardinal (tall) -- パリィ　PC→枢機卿団（のっぽ）,0,5222,1.5,90,180,0.65,0.65,60,0,30201,11010,0,0,70,70,1,0,246,0,8,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
252230,Paris PC → cardinal (normal) -- パリィ　PC→枢機卿団（通常）,0,5223,1.5,90,180,0.65,0.65,60,0,30201,11010,0,0,70,70,1,0,246,0,8,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
252250,,0,5225,1.5,90,180,0.65,0.65,60,0,30201,11010,0,0,70,70,1,0,246,0,8,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
252260,,0,5226,1.5,90,180,0.65,0.65,60,0,30201,11010,0,0,70,70,1,0,246,0,8,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
252270,,0,5227,1.5,90,180,0.65,0.65,60,0,30201,11010,0,0,70,70,1,0,246,0,8,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
260000,,0,6000,1.5,90,180,0.65,0.65,60,0,30201,11010,0,0,70,70,1,0,246,0,8,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
260200,,0,6020,1.5,90,180,0.65,0.65,60,0,30201,11010,0,0,70,70,1,0,246,0,8,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
260700,,0,6070,2.2,90,180,0.65,0.65,60,0,30201,11010,0,0,70,70,1,0,246,0,8,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
261000,,0,6100,2.5,90,180,0.65,0.65,60,0,30201,11010,0,0,70,70,1,0,246,0,8,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
262000,,0,6200,2.5,90,180,0.65,0.65,60,0,30201,11010,0,0,70,70,1,0,246,0,8,0,0,1,0,1,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
262300,,0,6230,1.5,90,180,0.65,0.65,60,0,30201,11010,0,0,70,70,1,0,246,0,8,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
262600,,0,6260,1.5,90,180,0.65,0.65,60,0,30201,11010,0,0,70,70,1,0,246,0,8,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
262700,,0,6270,1.5,90,180,0.65,0.65,60,0,30201,11010,0,0,70,70,1,0,246,0,8,0,0,1,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
410700,Paris new skeleton → PC throwing -- パリィ　新スケルトン→PC 投げ,1070,0,4,0,180,0.65,0.65,180,0,4001,70010,50,100,70,70,3,0,0,230,8,1,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,-1,-1,-
410710,,1071,0,4,0,180,0.65,0.65,180,0,4001,70010,50,100,70,70,3,0,0,230,8,1,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,-1,-1,-
413900,Paris Assassin (shorty) → PC throwing -- パリィ　蛇人の暗殺者(ショーテル)→PC 投げ,1390,0,4,0,180,0.5,0.5,180,0,4001,70780,50,100,40,40,3,0,231,0,8,1,0,0,0,0,1,0,0,0,0,0,234,0,0,0,0,0,0,-1,-1,-
452800,,5280,0,4,0,180,0.5,0.5,180,0,4001,71010,50,100,40,40,3,0,231,0,8,1,0,0,0,0,1,0,0,0,0,231,0,0,0,0,0,0,0,-1,-1,-
505000,Wolf → PC throwing -- ウルフ→PC　投げ,1050,0,10,0,180,0.35,0.5,180,1050,3401,70530,50,100,70,70,3,0,0,239,0,1,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,-1,-1,-
505110,Segunda → PC throwing -- グンダ→PC　投げ,5110,0,10,0,180,10,10,180,4100,4100,70540,50,100,70,70,3,0,230,0,0,1,0,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
505111,Segunda (snake spirits possession) → PC throwing -- グンダ（蛇霊憑き）→PC　投げ,5110,0,10,0,180,10,10,180,4101,4100,70550,50,100,110,10,3,0,231,0,0,1,0,0,0,0,1,0,0,0,0,231,0,0,0,0,0,0,0,-1,-1,-
510900,Dead soldier: Segunda state → PC throwing -- 亡者兵士:グンダ状態→PC　投げ,1090,0,10,0,180,0.35,0.5,180,4100,4100,70810,5,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
511000,Dead soldier: Dagger → PC throwing -- 亡者兵士:短剣→PC　投げ,1100,0,10,0,60,0.35,0.5,60,4100,4100,70820,50,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
511010,,1101,0,10,0,60,0.35,0.5,60,4100,4100,70820,50,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
511020,,1102,0,10,0,60,0.35,0.5,60,4100,4100,70820,50,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
511310,caries slugs → PC throwing -- 蝕ナメクジ→PC　投げ,1130,0,10,0,180,0.35,0.5,180,4100,4100,70560,5,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
511312,Caries slug (dead dumpling) → PC throwing -- 蝕ナメクジ（亡者団子）→PC　投げ,1132,0,10,0,180,0.35,0.5,180,4100,4100,70760,5,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
512000,Dwarf person → PC throwing -- 矮小人→PC 投げ,1200,0,10,0,60,0.35,0.5,90,4100,4100,70570,50,100,70,70,3,0,0,233,0,1,255,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,-1,-1,-
512010,,1201,0,10,0,60,0.35,0.5,90,4100,4100,70570,50,100,70,70,3,0,0,233,0,1,255,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,-1,-1,-
512100,Blue → PC throwing -- ブルー→PC 投げ,1210,0,10,0,180,0.35,0.5,180,4100,4100,70580,50,100,70,70,3,0,230,0,0,1,0,0,0,0,1,0,0,0,0,0,271,0,0,0,0,0,0,-1,-1,-
512101,,1210,0,10,0,60,0.35,0.5,60,4101,4100,70820,50,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
512110,,1211,0,10,0,180,0.35,0.5,180,4100,4100,70580,50,100,70,70,3,0,230,0,0,1,0,0,0,0,1,0,0,0,0,0,271,0,0,0,0,0,0,-1,-1,-
512111,,1211,0,10,0,60,0.35,0.5,60,4101,4100,70820,50,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
512200,Resurrection → PC throwing -- よみがえり→PC　投げ,1220,0,10,0,180,0.35,0.5,180,4100,4100,70600,15,100,70,70,3,0,230,0,0,1,0,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
512300,Missionary → PC throwing -- 宣教師→PC 投げ,1230,0,10,0,180,0.35,0.5,180,4100,4100,70590,50,100,70,70,3,0,230,0,0,1,0,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
512400,Poor dead (bi-stiletto) → PC throwing -- 貧民亡者（双小剣）→PC 投げ,1240,0,10,0,60,0.35,0.5,90,4100,4100,70710,50,100,70,70,3,0,0,233,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
512410,,1241,0,10,0,60,0.35,0.5,90,4100,4100,70710,50,100,70,70,3,0,0,233,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
513200,Crystal Elders → PC throwing -- 結晶の古老→PC 投げ,1320,0,10,0,180,1,1,180,4100,4100,70750,50,100,70,40,3,0,230,0,0,1,255,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
513210,,1321,0,10,0,180,1,1,180,4100,4100,70750,50,100,70,40,3,0,230,0,0,1,255,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
513500,,1350,0,10,0,180,10,10,180,4100,4100,70770,10,100,70,70,3,0,230,0,0,1,255,1,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,-1,-1,-
513600,Crucifixion dead A → PC throwing -- 磔亡者A→PC 投げ,1360,0,10,0,180,0.35,0.5,180,4100,4100,70740,50,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
513601,,1360,0,10,0,180,0.35,0.5,180,4110,4110,71030,50,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
513910,Snake man Assassin (kusarigama) → PC throwing -- 蛇人の暗殺者(鎖鎌)→PC 投げ,1391,0,10,0,180,0.35,0.5,180,4100,4100,70790,50,100,70,70,3,0,0,230,0,1,255,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
514300,,1430,0,10,0,60,0.35,0.5,60,4100,4100,70820,50,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
514400,,1440,0,10,0,60,0.35,0.5,60,4100,4100,70820,50,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
514410,,1441,0,10,0,60,0.35,0.5,60,4100,4100,70820,50,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
520400,Hungry jack (small) → PC throwing -- はらぺこジャック（小）→PC　投げ,2040,0,3.5,0,180,1,1,180,4100,4100,70640,20,100,80,40,3,0,230,0,0,1,255,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
520600,Resurrection (main body) → PC throwing -- よみがえり（本体）→PC　投げ,2060,0,10,0,180,0.35,0.5,180,4100,4100,70600,25,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
520800,Dead dog (maggots belly) → PC throwing -- 亡者犬（蛆腹）→PC　投げ,2080,0,10,0,180,0.35,0.5,180,4100,4100,70610,15,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
521200,Mimic hug → PC toss -- ミミック　抱きつく→PC 投げ,2120,0,10,0,180,0.35,0.5,180,4100,4100,70850,50,100,70,40,3,0,230,0,0,1,0,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
521201,Mimic jumped → PC throwing -- ミミック　飛びつき→PC 投げ,2120,0,10,0,180,0.35,0.35,45,4110,4100,70910,50,100,50,50,3,0,230,0,0,1,0,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
521202,Mimic back bit → PC throwing -- ミミック　背面噛み付き→PC 投げ,2120,0,10,0,180,0.35,0.5,180,4120,4110,70920,50,100,20,20,3,0,230,0,0,1,255,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
521203,Mimic mimicry 1 → PC throwing -- ミミック　擬態1→PC 投げ,2120,0,10,0,180,0.35,0.5,180,4130,4100,70860,50,100,70,40,3,0,230,0,0,1,255,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
521204,Mimic mimicry 2 → PC throwing -- ミミック　擬態2→PC 投げ,2120,0,10,0,180,0.35,0.5,180,4140,4110,70930,50,100,70,40,3,0,230,0,0,1,255,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
521300,Wriggles carrion → PC fall Throw -- 蠢く腐肉→PC　落下時投げ,2130,0,10,0,180,10,10,180,4100,4100,70300,30,100,70,40,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,-1,-1,-
521301,Wriggles carrion → PC fell down crowded throw -- 蠢く腐肉→PC　倒れこみ投げ,2130,0,10,0,180,0.35,0.5,180,4110,4110,70310,50,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
521310,,2131,0,10,0,180,10,10,180,4100,4100,70300,30,100,70,40,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,-1,-1,-
521311,,2131,0,10,0,180,0.35,0.5,180,4110,4110,70310,50,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
521320,,2132,0,10,0,180,10,10,180,4100,4100,70300,30,100,70,40,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,-1,-1,-
522000,Sand worm → PC throwing -- サンドワーム→PC　投げ,2200,0,10,0,180,10,10,180,4100,4100,70700,50,100,70,70,3,0,230,0,0,1,0,0,0,1,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
522010,Sand worm (parent) → PC throwing -- サンドワーム（親）→PC　投げ,2201,0,10,0,180,10,10,180,4100,4100,70700,50,100,70,70,3,0,230,0,0,1,0,0,0,1,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
522300,New Shing → PC throwing (front judgment) -- 新獄吏→PC　投げ（正面判定）,2230,0,2,0,180,0.5,0.5,60,4100,4120,70970,50,100,70,70,3,0,230,0,0,1,255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-
522301,New Shing → PC throw (back judgment) -- 新獄吏→PC　投げ（背面判定）,2230,0,10,90,180,10,10,60,4110,4100,70940,50,100,70,70,3,0,230,0,0,1,255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-
522302,,2230,0,10,0,90,10,10,90,4110,4110,70950,50,100,70,70,3,0,230,0,0,1,255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-
522500,Tindalos → PC throwing -- ティンダロス→PC　投げ,2250,0,10,0,180,0.35,0.5,180,4100,4100,70730,50,100,70,70,3,0,230,0,0,1,0,0,0,1,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
522700,Stench Crab → PC toss -- 死臭蟹→PC  投げ,2270,0,10,0,180,0.35,0.5,180,4100,4100,70900,50,100,70,70,3,0,230,0,0,1,0,0,0,1,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
530201,Golem → Throw from the PC probe -- ゴーレム→PC　探りからの投げ,3020,0,10,0,180,10,10,180,4100,4100,70620,50,100,40,20,3,0,230,0,0,1,255,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
530210,Golem (Large) → PC throwing -- ゴーレム（大）→PC 投げ,3021,0,100,0,180,100,10,180,4100,4100,70800,50,100,70,70,3,0,230,0,0,1,255,0,0,1,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
530400,Observer → PC thrower -- 監視者→PC　投げ,3040,0,10,0,180,0.35,0.5,180,4100,4100,70660,50,100,70,70,3,0,230,0,0,1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
530800,Butterfly of caries → PC throwing -- 蝕の蝶→PC　投げ,3080,0,10,0,180,10,10,180,4100,4100,70690,50,100,70,70,3,0,230,0,0,1,0,0,0,1,0,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
531700,Dark Wraith → PC Toss -- ダークレイス→PC　投げ,3170,0,10,0,180,0.2,0.35,180,4100,4100,70830,50,100,70,70,3,0,230,0,0,1,0,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
550100,King of the Storm → PC throwing -- 嵐の王→PC　投げ,5010,0,10,0,180,0.35,0.5,180,4100,4100,70650,50,100,70,70,3,0,230,0,0,1,0,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
550101,,5010,0,10,0,180,0.35,0.5,180,4110,4110,70650,50,100,70,70,3,0,230,0,0,1,0,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
550200,,5020,0,20,0,180,0.5,0.5,180,4100,4100,71110,0,0,70,70,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
550201,,5020,0,20,0,180,0.5,0.5,180,4110,4110,71120,0,0,70,70,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,231,0,0,0,0,0,0,0,-1,-1,-
551400,The old king of caries → PC throwing -- 蝕の老王→PC　投げ,5140,0,10,0,180,10,10,180,4100,4100,70630,50,100,110,70,3,0,230,0,0,1,255,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
551800,Colossus → PC throwing -- 巨像→PC　投げ,5180,0,10,0,180,10,10,180,4100,4100,70670,50,100,70,70,3,0,230,0,0,1,255,0,0,1,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
552000,,5200,0,10,0,180,10,10,180,4100,4100,70980,30,100,70,70,3,0,230,0,0,1,0,0,0,1,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
552400,Moonlight Witch → PC throwing -- 月光の魔女→PC　投げ,5240,0,10,0,180,10,10,180,4100,4100,70840,50,100,10,10,3,0,230,0,0,1,0,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
552700,Tracker → PC throwing -- 追跡者→PC　投げ,5270,0,10,0,180,10,10,180,4100,4100,70500,50,100,70,70,3,0,230,0,0,1,255,0,0,1,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
552701,Tracker Hu → PC throwing -- 追跡者HU→PC　投げ,5270,0,10,0,180,10,10,180,4101,4100,70520,50,100,70,70,3,0,231,0,0,1,255,0,0,1,0,0,0,0,0,231,0,0,0,0,0,0,0,-1,-1,-
552800,,5280,0,10,0,180,10,10,180,4100,4100,71000,0,0,70,70,3,0,230,0,0,0,0,0,0,1,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
552801,,5280,0,10,0,180,10,10,180,4101,4100,71020,0,0,70,70,3,0,230,0,0,0,0,0,0,1,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
560200,,6020,0,10,0,180,10,10,180,4100,4100,71060,30,100,70,70,3,0,231,0,0,1,0,0,0,0,1,0,0,0,0,231,0,0,0,0,0,0,0,-1,-1,-
560201,,6020,0,10,0,180,10,10,180,4101,4100,71070,30,100,70,70,3,0,230,0,0,1,0,0,0,0,1,0,0,0,0,0,249,0,0,0,0,0,0,-1,-1,-
560600,,6060,0,10,0,180,10,10,180,4100,4100,71040,0,100,70,70,3,0,231,0,0,1,0,0,0,0,1,0,0,0,0,231,0,0,0,0,0,0,0,-1,-1,-
560700,,6070,0,4,0,180,0.5,0.5,180,0,4001,70010,0,100,40,40,3,0,231,0,8,1,0,0,0,0,1,0,0,0,0,0,234,0,0,0,0,0,0,-1,-1,-
560701,,6070,0,10,0,60,0.5,0.5,60,4100,4100,71080,0,100,70,70,3,0,0,233,8,1,1,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,-1,-1,-
560702,,6070,0,10,0,60,0.5,0.5,60,4101,4100,71080,0,100,70,70,3,0,0,233,0,1,1,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,-1,-1,-
560703,,6070,0,10,0,180,10,10,180,4110,4110,71050,20,100,70,70,3,0,0,233,0,1,0,0,0,0,1,0,0,0,0,0,234,0,0,0,0,0,0,-1,-1,-
560900,,6090,0,10,90,180,0.5,0.5,60,4100,4100,71090,0,100,70,70,3,0,231,0,0,1,0,0,0,0,1,0,0,0,0,231,0,0,0,0,0,0,0,-1,-1,-
562010,,6201,0,20,0,180,3,3,180,4100,4100,71140,0,100,70,70,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
562310,,6231,0,10,0,180,0.5,0.5,180,4100,4100,71100,14,100,70,70,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,235,0,0,0,0,0,0,0,-1,-1,-
562700,,6270,0,10,0,180,1,1,180,4100,4100,71130,0,0,70,70,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,232,0,0,0,0,0,0,-1,-1,-
563300,,6330,0,10,0,180,0.5,0.5,180,4100,4100,71150,0,100,70,70,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,230,0,0,0,0,0,0,0,-1,-1,-
613200,,0,1320,2.8,70,180,1,1,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,-
613210,,0,1321,2.8,70,180,1,1,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,-
620400,PC → Hungry Jack (small) Large throw -- PC→はらぺこジャック（小）　大型投げ,0,2040,2.5,70,180,1.5,1.5,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,-
620900,,0,2090,2.5,0,180,1,1,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,235,-
621900,,0,2190,2.5,70,180,1,1,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,-
622400,,0,2240,2.5,0,180,1,1,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,235,-
622500,PC → Tindalos Large Throw -- PC→ティンダロス　大型投げ,0,2250,2.8,70,180,2,2,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,-
622700,,0,2270,2.8,70,180,2,2,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,-
630200,PC → Golem Large Throw -- PC→ゴーレム　大型投げ,0,3020,2.5,0,180,1,1,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,235,-
630500,PC → Ash daemon Large throw -- PC→灰のデーモン　大型投げ,0,3050,2.5,0,180,1,1,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,235,-
630600,,0,3060,2.5,0,180,2,2,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,235,-
631000,,0,3100,2.5,70,180,1,1,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,-
631100,PC → large spider throw of caries -- PC→蝕の蜘蛛　大型投げ,0,3110,2.5,0,180,2,2,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,235,-
631200,PC → Sacred beast Large throw of forest -- PC→森の霊獣　大型投げ,0,3120,2.5,0,180,2,2,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,235,-
650100,,0,5010,2.2,70,180,1,1,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,-
650200,,0,5020,3,0,180,2,2,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,232,0,0,0,0,0,0,-1,233,-
650300,PC → Storm King (cowgirl) Large throw -- PC→嵐の王（騎乗）　大型投げ,0,5030,3.5,0,180,3,3,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,28,-
651100,,0,5110,2.2,70,180,1,1,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,232,0,0,0,0,0,0,-1,-1,-
651200,PC → Snake spirit large throw -- PC→蛇霊　大型投げ,0,5120,5,120,180,2,2,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,235,-
651400,,0,5140,2.2,70,180,2,2,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,-
652000,,0,5200,2.5,0,180,2,2,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,231,0,0,0,0,0,0,-1,235,-
652500,PC → Prince of Darkness big throw -- PC→闇の双皇子　大型投げ,0,5250,2.2,70,180,2,2,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,-
652520,,0,5252,3,0,180,3,3,180,0,30410,11010,0,0,40,30,1,0,0,184,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,-
652600,PC → Mad Warrior Hallec Large Throw -- PC→狂戦士ハレック　大型投げ,0,5260,2.8,0,180,1,1,180,0,30410,11010,0,0,40,30,1,0,0,230,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,235,-
652700,PC → tracker Large Throw -- PC→追跡者　大型投げ,0,5270,2.5,0,180,0.5,0.3,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,232,0,0,0,0,0,0,-1,235,-
652800,,0,5280,1.8,120,180,1,1,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,-
660100,,0,6010,2.5,0,180,2,2,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,235,-
660300,,0,6030,2.5,0,180,2,2,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,235,-
661300,,0,6130,2.8,70,180,2,2,180,0,30410,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,-
662100,,0,6210,2.5,0,90,2,2,180,0,30420,11010,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,230,-
662101,,0,6210,2.8,0,180,2,2,180,0,30420,11000,0,0,40,30,1,0,0,232,8,0,255,0,0,1,1,0,0,0,0,0,231,0,0,0,0,0,0,-1,231,-
