#BehaviorParam_PC=BEHAVIOR_PARAM_ST
ID,Name,variationId,behaviorJudgeId,ezStateBehaviorType_old,refType,pad1,refId,sfxVariationId,stamina,mp,category,heroPoint,pad2
102703430,[114] Belka _ guards _ one hand -- 【114】ベルカ_ガード_片手,2703,430,1,0,-,2700430,0,0,0,0,0,-
102703440,[114] Belka _ guards _ both hands -- 【114】ベルカ_ガード_両手,2703,440,1,0,-,2700440,0,0,0,0,0,-
102703450,[114] Belka _ Paris -- 【114】ベルカ_パリィ,2703,450,1,0,-,2700450,0,15,0,0,0,-
102703460,[114] Belka __ Attack during guard -- 【114】ベルカ__ガード中攻撃,2703,460,1,0,-,2700460,0,24,0,1,0,-
102703490,[114] Belka _ Falling throw -- 【114】ベルカ_落下投げ,2703,490,1,0,-,2700490,0,24,0,12,0,-
102703500,[114] Belka _ behind -- 【114】ベルカ_背後,2703,500,1,0,-,2700500,0,24,0,12,0,-
102703505,[114] Belka _ Strengthening behind -- 【114】ベルカ_強化背後,2703,505,1,0,-,2700505,0,24,0,12,0,-
102703510,[114] Belka _ after Paris -- 【114】ベルカ_パリィ後,2703,510,1,0,-,2700510,0,24,0,12,0,-
102703515,[114] Belka _ after strengthening Paris. -- 【114】ベルカ_強化パリィ後,2703,515,1,0,-,2700515,0,5,0,12,0,-
102703516,[114] Belka _ Paris after strengthening _ two -- 【114】ベルカ_強化パリィ後_二段目,2703,516,1,0,-,2700516,0,19,0,12,0,-
102703520,[114] Belka _ one-handed Dash -- 【114】ベルカ_片手ダッシュ,2703,520,1,0,-,2700520,0,24,0,1,0,-
102703530,[114] Belka _ both hands dash -- 【114】ベルカ_両手ダッシュ,2703,530,1,0,-,2700530,0,27,0,11,0,-
102703540,[114] Belka _ one-handed step before -- 【114】ベルカ_片手ステップ前,2703,540,1,0,-,2700540,0,29,0,1,0,-
102703580,[114] Belka _ two-handed steps ago -- 【114】ベルカ_両手ステップ前,2703,580,1,0,-,2700580,0,32,0,11,0,-
102703600,[114] Belka _ Parigard -- 【114】ベルカ_パリィガード,2703,600,1,0,-,2700600,0,0,0,0,0,-
102704730,,2704,730,1,0,-,2704730,0,15,0,11,0,-
102704731,,2704,731,1,0,-,2704731,0,15,0,11,0,-
102704733,,2704,733,1,0,-,2704733,0,25,0,11,0,-
102704740,,2704,740,1,0,-,2704740,0,10,0,11,0,-
102704741,,2704,741,1,0,-,2704741,0,10,0,11,0,-
102704743,,2704,743,1,0,-,2704743,0,25,0,11,0,-
102710700,,2710,700,1,0,-,2710700,0,30,0,11,0,-
102711620,,2711,620,1,0,-,2711620,0,14,0,11,0,-
102711621,,2711,621,1,0,-,2711621,0,14,0,11,0,-
102711630,,2711,630,1,0,-,2711630,0,14,0,11,0,-
102711631,,2711,631,1,0,-,2711631,0,14,0,11,0,-
102711632,,2711,632,1,0,-,2711632,0,14,0,11,0,-
102711640,,2711,640,1,0,-,2711640,0,14,0,11,0,-
102711641,,2711,641,1,0,-,2711641,0,14,0,11,0,-
102711700,,2711,700,1,0,-,2711700,0,30,0,11,0,-
102711701,,2711,701,1,0,-,2711701,0,0,0,11,0,-
102711702,,2711,702,1,1,-,100161500,0,20,0,11,0,-
102711703,,2711,703,1,1,-,100161510,0,20,0,11,0,-
102711750,,2711,750,1,0,-,2711750,0,16,0,11,0,-
102711751,,2711,751,1,0,-,2711751,0,16,0,11,0,-
102711760,,2711,760,1,0,-,2711760,0,18,0,11,0,-
102711761,,2711,761,1,0,-,2711761,0,18,0,11,0,-
102800000,Song Sword _ one hand usually 1 -- 曲剣_片手通常1,2800,0,1,0,-,2800000,0,20,0,12,0,-
102800010,Song Sword _ one hand usually two -- 曲剣_片手通常2,2800,10,1,0,-,2800010,0,20,0,12,0,-
102800020,Song Sword _ one hand usually three -- 曲剣_片手通常3,2800,20,1,0,-,2800020,0,20,0,12,0,-
102800030,Song Sword _ One handed jump -- 曲剣_片手ジャンプ1,2800,30,1,0,-,2800030,0,50,0,12,0,-
102800040,Song Sword _ One Handed fall loop -- 曲剣_片手落下ループ,2800,40,1,0,-,2800040,0,0,0,12,0,-
102800050,Song Sword _ one-handed fall landing -- 曲剣_片手落下着地,2800,50,1,0,-,2800050,0,50,0,12,0,-
102800100,Song Sword _ one-handed entertainment 1 -- 曲剣_片手タメ1,2800,100,1,0,-,2800100,0,35,0,12,0,-
102800105,Song Sword _ one-handed 1_ Max -- 曲剣_片手タメ1_最大,2800,105,1,0,-,2800105,0,45,0,12,0,-
102800110,Song Sword _ one hand Entertainment 2 -- 曲剣_片手タメ2,2800,110,1,0,-,2800110,0,35,0,12,0,-
102800115,Song Sword _ one-handed 2_ Max -- 曲剣_片手タメ2_最大,2800,115,1,0,-,2800115,0,45,0,12,0,-
102800200,Song Sword _ Two Hands usually one -- 曲剣_両手通常1,2800,200,1,0,-,2800200,0,25,0,11,0,-
102800210,Song Sword _ Two Hands usually 2 -- 曲剣_両手通常2,2800,210,1,0,-,2800210,0,25,0,11,0,-
102800220,Song Sword _ Two Hands usually three -- 曲剣_両手通常3,2800,220,1,0,-,2800220,0,25,0,11,0,-
102800230,Song Sword _ two-handed jump 1 -- 曲剣_両手ジャンプ1,2800,230,1,0,-,2800230,0,55,0,11,0,-
102800240,Song Sword _ two-handed fall loop -- 曲剣_両手落下ループ,2800,240,1,0,-,2800240,0,0,0,11,0,-
102800250,Song Sword _ two-handed fall landing -- 曲剣_両手落下着地,2800,250,1,0,-,2800250,0,50,0,11,0,-
102800300,Song Sword _ two-handed entertainment 1 -- 曲剣_両手タメ1,2800,300,1,0,-,2800300,0,38,0,11,0,-
102800305,Song Sword _ two-handed 1_ Max -- 曲剣_両手タメ1_最大,2800,305,1,0,-,2800305,0,48,0,11,0,-
102800310,Song Sword _ two-handed Entertainment 2 -- 曲剣_両手タメ2,2800,310,1,0,-,2800310,0,38,0,11,0,-
102800315,Song Sword _ two-handed 2_ Max -- 曲剣_両手タメ2_最大,2800,315,1,0,-,2800315,0,48,0,11,0,-
102800400,Song Sword _ Left Hand -- 曲剣_左手,2800,400,1,0,-,2800400,0,20,0,2,0,-
102800402,,2800,402,1,0,-,2800402,0,20,0,2,0,-
102800404,,2800,404,1,0,-,2800404,0,20,0,2,0,-
102800410,Song Sword _ one hand close -- 曲剣_片手近距離,2800,410,1,0,-,2800410,0,30,0,9,0,-
102800420,Song Sword _ both hands close -- 曲剣_両手近距離,2800,420,1,0,-,2800420,0,30,0,9,0,-
102800430,Song Sword _ guard _ one hand -- 曲剣_ガード_片手,2800,430,1,0,-,2800430,0,0,0,0,0,-
102800440,Song Sword _ guard _ both hands -- 曲剣_ガード_両手,2800,440,1,0,-,2800440,0,0,0,0,0,-
102800450,Song Sword _ Paris -- 曲剣_パリィ,2800,450,1,0,-,2800450,0,15,0,0,0,-
102800470,Song Sword _ Large Throw -- 曲剣_大型投げ,2800,470,1,0,-,2800470,0,25,0,12,0,-
102800490,Song Sword _ Falling Throw -- 曲剣_落下投げ,2800,490,1,0,-,2800490,0,25,0,12,0,-
102800500,Behind the song Sword -- 曲剣_背後,2800,500,1,0,-,2800500,0,25,0,12,0,-
102800505,Song Sword _ Strengthening behind -- 曲剣_強化背後,2800,505,1,0,-,2800505,0,25,0,12,0,-
102800510,Song Sword _ after Paris -- 曲剣_パリィ後,2800,510,1,0,-,2800510,0,25,0,12,0,-
102800515,Song Sword _ after strengthening Paris -- 曲剣_強化パリィ後,2800,515,1,0,-,2800515,0,5,0,12,0,-
102800516,Paris Song Sword _ after strengthening _ two -- 曲剣_強化パリィ後_二段目,2800,516,1,0,-,2800516,0,20,0,12,0,-
102800520,Song Sword _ one handed Dash -- 曲剣_片手ダッシュ,2800,520,1,0,-,2800520,0,25,0,12,0,-
102800530,Song Sword _ both hands dash -- 曲剣_両手ダッシュ,2800,530,1,0,-,2800530,0,28,0,11,0,-
102800540,Song Sword _ one hand step before -- 曲剣_片手ステップ前,2800,540,1,0,-,2800540,0,30,0,12,0,-
102800580,Song Sword _ Two Hands before step -- 曲剣_両手ステップ前,2800,580,1,0,-,2800580,0,33,0,11,0,-
102800600,Song Sword _ Parigard -- 曲剣_パリィガード,2800,600,1,0,-,2800600,0,0,0,0,0,-
102800610,Song Sword _ Behind the transition -- 曲剣_背後遷移,2800,610,1,0,-,2800610,0,0,0,0,0,-
102800615,Song Sword _ Behind the transition _ missed -- 曲剣_背後遷移_空振り,2800,615,1,0,-,2800615,0,20,0,12,0,-
102800700,,2800,700,1,0,-,2800700,0,10,0,11,0,-
102800710,,2800,710,1,0,-,2800710,0,15,0,11,0,-
102800720,,2800,720,1,0,-,2800720,0,20,0,11,0,-
102802000,[100] Song of Evil Sword _ one hand usually 1 -- 【100】死霊の曲剣_片手通常1,2802,0,1,0,-,2800000,0,20,0,1,0,-
102802010,[100] Song of Evil Sword _ one hand usually two -- 【100】死霊の曲剣_片手通常2,2802,10,1,0,-,2800010,0,20,0,1,0,-
102802020,[100] Song of Evil Sword _ one hand usually three -- 【100】死霊の曲剣_片手通常3,2802,20,1,0,-,2800020,0,20,0,1,0,-
102802030,[100] Song of Evil sword _ one-handed jump 1 -- 【100】死霊の曲剣_片手ジャンプ1,2802,30,1,0,-,2800030,0,50,0,12,0,-
102802040,[100] Song of Evil sword _ one-handed fall loop -- 【100】死霊の曲剣_片手落下ループ,2802,40,1,0,-,2800040,0,0,0,12,0,-
102802050,[100] Song of Evil sword _ one-handed fall landing -- 【100】死霊の曲剣_片手落下着地,2802,50,1,0,-,2800050,0,50,0,12,0,-
102802100,[100] Song of Evil sword _ one-handed entertainment 1 -- 【100】死霊の曲剣_片手タメ1,2802,100,1,0,-,2802100,0,35,0,1,0,-
102802110,[100] Song of the Evil sword _ one-handed Entertainment 2 -- 【100】死霊の曲剣_片手タメ2,2802,110,1,0,-,2802110,0,35,0,1,0,-
102802200,[100] Song of Evil sword _ hands usually one -- 【100】死霊の曲剣_両手通常1,2802,200,1,0,-,2800200,0,25,0,11,0,-
102802210,[100] Song of Evil sword _ two hands usually 2 -- 【100】死霊の曲剣_両手通常2,2802,210,1,0,-,2800210,0,25,0,11,0,-
102802220,[100] Song of Evil sword _ hands usually three -- 【100】死霊の曲剣_両手通常3,2802,220,1,0,-,2800220,0,25,0,11,0,-
102802230,[100] Song of Evil sword _ two-handed jump 1 -- 【100】死霊の曲剣_両手ジャンプ1,2802,230,1,0,-,2800230,0,55,0,11,0,-
102802240,[100] Song of Evil sword _ two-handed fall loop -- 【100】死霊の曲剣_両手落下ループ,2802,240,1,0,-,2800240,0,0,0,11,0,-
102802250,[100] Song of the Evil Sword _ both hands fall landing -- 【100】死霊の曲剣_両手落下着地,2802,250,1,0,-,2800250,0,50,0,11,0,-
102802300,[100] Song of Evil sword _ two-handed entertainment 1 -- 【100】死霊の曲剣_両手タメ1,2802,300,1,0,-,2802300,0,38,0,11,0,-
102802310,[100] Song of Evil sword _ two-handed Entertainment 2 -- 【100】死霊の曲剣_両手タメ2,2802,310,1,0,-,2802310,0,38,0,11,0,-
102802400,[100] Song of Evil Sword _ left hand -- 【100】死霊の曲剣_左手,2802,400,1,0,-,2800400,0,20,0,2,0,-
102802410,[100] Song of Evil Sword _ one hand short distance -- 【100】死霊の曲剣_片手近距離,2802,410,1,0,-,2800410,0,30,0,1,0,-
102802420,[100] Song of Evil Sword _ both hands close range -- 【100】死霊の曲剣_両手近距離,2802,420,1,0,-,2800420,0,30,0,11,0,-
102802430,[100] Song of Evil Sword _ guard _ one hand -- 【100】死霊の曲剣_ガード_片手,2802,430,1,0,-,2800430,0,0,0,0,0,-
102802440,[100] Song of Evil Sword _ guard _ both hands -- 【100】死霊の曲剣_ガード_両手,2802,440,1,0,-,2800440,0,0,0,0,0,-
102802450,[100] Song of the Evil Sword _ Paris -- 【100】死霊の曲剣_パリィ,2802,450,1,0,-,2800450,0,15,0,0,0,-
102802490,[100] Song of the Evil sword _ falling Throw -- 【100】死霊の曲剣_落下投げ,2802,490,1,0,-,2800490,0,25,0,12,0,-
102802500,[100] Song of the Evil sword _ behind -- 【100】死霊の曲剣_背後,2802,500,1,0,-,2800500,0,25,0,12,0,-
102802505,[100] Song of the Evil sword _ strengthening behind -- 【100】死霊の曲剣_強化背後,2802,505,1,0,-,2800505,0,25,0,12,0,-
102802510,[100] Song of the Evil sword _ after Paris -- 【100】死霊の曲剣_パリィ後,2802,510,1,0,-,2800510,0,25,0,12,0,-
102802515,[100] Song of the Evil sword _ after strengthening Paris -- 【100】死霊の曲剣_強化パリィ後,2802,515,1,0,-,2800515,0,5,0,12,0,-
102802516,[100] Song of the Evil sword _ after strengthening Paris _ two -- 【100】死霊の曲剣_強化パリィ後_二段目,2802,516,1,0,-,2800516,0,20,0,12,0,-
102802520,[100] Song of Evil Sword _ one hand dash -- 【100】死霊の曲剣_片手ダッシュ,2802,520,1,0,-,2800520,0,25,0,1,0,-
102802530,[100] Song of Evil Sword _ both hands dash -- 【100】死霊の曲剣_両手ダッシュ,2802,530,1,0,-,2800530,0,28,0,11,0,-
102802540,[100] Song of the Evil Sword _ one hand step before -- 【100】死霊の曲剣_片手ステップ前,2802,540,1,0,-,2800540,0,30,0,1,0,-
102802580,[100] Song of the Evil Sword _ hands before step -- 【100】死霊の曲剣_両手ステップ前,2802,580,1,0,-,2800580,0,33,0,11,0,-
102802600,[100] Song of the Evil Sword _ Parigard -- 【100】死霊の曲剣_パリィガード,2802,600,1,0,-,2800600,0,0,0,0,0,-
102803000,[101] Elemia _ one hand usually 1 -- 【101】エレーミア_片手通常1,2803,0,1,0,-,2800000,0,20,0,1,0,-
102803010,[101] Elemia _ one hand usually two -- 【101】エレーミア_片手通常2,2803,10,1,0,-,2800010,0,20,0,1,0,-
102803020,[101] Elemia _ one hand usually three -- 【101】エレーミア_片手通常3,2803,20,1,0,-,2800020,0,20,0,1,0,-
102803030,[101] Elemia _ one-handed jump 1 -- 【101】エレーミア_片手ジャンプ1,2803,30,1,0,-,2800030,0,50,0,12,0,-
102803040,[101] Elemia _ one-handed fall loop -- 【101】エレーミア_片手落下ループ,2803,40,1,0,-,2800040,0,0,0,12,0,-
102803050,[101] Elemia _ one-handed fall landing -- 【101】エレーミア_片手落下着地,2803,50,1,0,-,2800050,0,50,0,12,0,-
102803100,[101] Elemia _ one-handed entertainment 1 -- 【101】エレーミア_片手タメ1,2803,100,1,0,-,2803100,0,35,0,1,0,-
102803110,[101] Elemia _ one-handed Entertainment 2 -- 【101】エレーミア_片手タメ2,2803,110,1,0,-,2803110,0,35,0,1,0,-
102803200,[101] Elemia _ Two hands usually one -- 【101】エレーミア_両手通常1,2803,200,1,0,-,2800200,0,25,0,11,0,-
102803210,[101] Elemia _ Two hands usually 2 -- 【101】エレーミア_両手通常2,2803,210,1,0,-,2800210,0,25,0,11,0,-
102803220,[101] Elemia _ Two hands usually three -- 【101】エレーミア_両手通常3,2803,220,1,0,-,2800220,0,25,0,11,0,-
102803230,[101] Elemia _ two-handed jump 1 -- 【101】エレーミア_両手ジャンプ1,2803,230,1,0,-,2800230,0,55,0,11,0,-
102803240,[101] Elemia _ two-handed fall loop -- 【101】エレーミア_両手落下ループ,2803,240,1,0,-,2800240,0,0,0,11,0,-
102803250,[101] Elemia _ two-handed fall landing -- 【101】エレーミア_両手落下着地,2803,250,1,0,-,2800250,0,50,0,11,0,-
102803300,[101] Elemia _ two-handed entertainment 1 -- 【101】エレーミア_両手タメ1,2803,300,1,0,-,2803300,0,38,0,11,0,-
102803310,[101] Elemia _ two-handed Entertainment 2 -- 【101】エレーミア_両手タメ2,2803,310,1,0,-,2803310,0,38,0,11,0,-
102803400,[101] Elemia _ left Hand -- 【101】エレーミア_左手,2803,400,1,0,-,2800400,0,20,0,2,0,-
102803410,[101] Elemia _ one hand close -- 【101】エレーミア_片手近距離,2803,410,1,0,-,2800410,0,30,0,1,0,-
102803420,[101] Elemia _ both hands close -- 【101】エレーミア_両手近距離,2803,420,1,0,-,2800420,0,30,0,11,0,-
102803430,[101] Elemia _ guards _ one hand -- 【101】エレーミア_ガード_片手,2803,430,1,0,-,2800430,0,0,0,0,0,-
102803440,[101] Elemia _ guards _ both hands -- 【101】エレーミア_ガード_両手,2803,440,1,0,-,2800440,0,0,0,0,0,-
102803450,[101] Elemia _ Paris -- 【101】エレーミア_パリィ,2803,450,1,0,-,2800450,0,15,0,0,0,-
102803490,[101] Elemia _ Falling throw -- 【101】エレーミア_落下投げ,2803,490,1,0,-,2800490,0,25,0,12,0,-
102803500,[101] Elemia _ behind -- 【101】エレーミア_背後,2803,500,1,0,-,2800500,0,25,0,12,0,-
102803505,[101] Elemia _ strengthening behind -- 【101】エレーミア_強化背後,2803,505,1,0,-,2800505,0,25,0,12,0,-
102803510,[101] Elemia _ after Paris -- 【101】エレーミア_パリィ後,2803,510,1,0,-,2800510,0,25,0,12,0,-
102803515,[101] Elemia _ after strengthening Paris -- 【101】エレーミア_強化パリィ後,2803,515,1,0,-,2800515,0,5,0,12,0,-
102803516,[101] Elemia _ Paris after strengthening _ two -- 【101】エレーミア_強化パリィ後_二段目,2803,516,1,0,-,2800516,0,20,0,12,0,-
102803520,[101] Elemia _ one-handed Dash -- 【101】エレーミア_片手ダッシュ,2803,520,1,0,-,2800520,0,25,0,1,0,-
102803530,[101] Elemia _ both hands dash -- 【101】エレーミア_両手ダッシュ,2803,530,1,0,-,2800530,0,28,0,11,0,-
102803540,[101] Elemia _ one-handed step before -- 【101】エレーミア_片手ステップ前,2803,540,1,0,-,2800540,0,30,0,1,0,-
102803580,[101] Elemia _ two-handed steps ago -- 【101】エレーミア_両手ステップ前,2803,580,1,0,-,2800580,0,33,0,11,0,-
102803600,[101] Elemia _ Parigard -- 【101】エレーミア_パリィガード,2803,600,1,0,-,2800600,0,0,0,0,0,-
102804000,[56] Krag _ one-handed usually 1 -- 【56】クラーグ_片手通常1,2804,0,1,0,-,2800000,0,20,0,1,0,-
102804010,[56] Krag _ one hand usually two -- 【56】クラーグ_片手通常2,2804,10,1,0,-,2800010,0,20,0,1,0,-
102804020,[56] Krag _ one hand usually three -- 【56】クラーグ_片手通常3,2804,20,1,0,-,2800020,0,20,0,1,0,-
102804030,[56] Krag _ one-handed jump 1 -- 【56】クラーグ_片手ジャンプ1,2804,30,1,0,-,2800030,0,50,0,12,0,-
102804040,[56] Krag _ one-handed fall loop -- 【56】クラーグ_片手落下ループ,2804,40,1,0,-,2800040,0,0,0,12,0,-
102804050,[56] Krag _ one-handed fall landing -- 【56】クラーグ_片手落下着地,2804,50,1,0,-,2800050,0,50,0,12,0,-
102804100,[56] Krag _ one-handed entertainment 1 -- 【56】クラーグ_片手タメ1,2804,100,1,0,-,2804100,0,35,0,1,0,-
102804110,[56] Krag _ one-handed Entertainment 2 -- 【56】クラーグ_片手タメ2,2804,110,1,0,-,2804110,0,35,0,1,0,-
102804200,[56] Krag _ Two hands usually one -- 【56】クラーグ_両手通常1,2804,200,1,0,-,2800200,0,25,0,11,0,-
102804210,[56] Krag _ Two hands usually 2 -- 【56】クラーグ_両手通常2,2804,210,1,0,-,2800210,0,25,0,11,0,-
102804220,[56] Krag _ Two hands usually three -- 【56】クラーグ_両手通常3,2804,220,1,0,-,2800220,0,25,0,11,0,-
102804230,[56] Krag _ two-handed jump 1 -- 【56】クラーグ_両手ジャンプ1,2804,230,1,0,-,2800230,0,55,0,11,0,-
102804240,[56] Krag _ two-handed fall loop -- 【56】クラーグ_両手落下ループ,2804,240,1,0,-,2800240,0,0,0,11,0,-
102804250,[56] Krag _ two-handed fall landing -- 【56】クラーグ_両手落下着地,2804,250,1,0,-,2800250,0,50,0,11,0,-
102804300,[56] Krag _ two-handed entertainment 1 -- 【56】クラーグ_両手タメ1,2804,300,1,0,-,2804300,0,38,0,11,0,-
102804310,[56] Krag _ two-handed Entertainment 2 -- 【56】クラーグ_両手タメ2,2804,310,1,0,-,2804310,0,38,0,11,0,-
102804400,[56] Krag _ Left Hand -- 【56】クラーグ_左手,2804,400,1,0,-,2800400,0,20,0,2,0,-
102804410,[56] Krag _ one hand close -- 【56】クラーグ_片手近距離,2804,410,1,0,-,2800410,0,30,0,1,0,-
102804420,[56] Krag _ both hands close -- 【56】クラーグ_両手近距離,2804,420,1,0,-,2800420,0,30,0,11,0,-
102804430,[56] Krag _ guards _ one hand -- 【56】クラーグ_ガード_片手,2804,430,1,0,-,2800430,0,0,0,0,0,-
102804440,[56] Krag _ guards _ both hands -- 【56】クラーグ_ガード_両手,2804,440,1,0,-,2800440,0,0,0,0,0,-
102804450,[56] Krag _ Paris -- 【56】クラーグ_パリィ,2804,450,1,0,-,2800450,0,15,0,0,0,-
102804490,[56] Krag _ Falling throw -- 【56】クラーグ_落下投げ,2804,490,1,0,-,2800490,0,25,0,12,0,-
102804500,[56] Krag _ behind -- 【56】クラーグ_背後,2804,500,1,0,-,2800500,0,25,0,12,0,-
102804505,[56] Krag _ Strengthening behind -- 【56】クラーグ_強化背後,2804,505,1,0,-,2800505,0,25,0,12,0,-
102804510,[56] Krag _ after Paris -- 【56】クラーグ_パリィ後,2804,510,1,0,-,2800510,0,25,0,12,0,-
102804515,[56] Krag _ Paris after strengthening -- 【56】クラーグ_強化パリィ後,2804,515,1,0,-,2800515,0,5,0,12,0,-
102804516,[56] Krag _ Paris after strengthening _ two -- 【56】クラーグ_強化パリィ後_二段目,2804,516,1,0,-,2800516,0,20,0,12,0,-
102804520,[56] Krag _ one-handed Dash -- 【56】クラーグ_片手ダッシュ,2804,520,1,0,-,2800520,0,25,0,1,0,-
102804530,[56] Krag _ both hands dash -- 【56】クラーグ_両手ダッシュ,2804,530,1,0,-,2800530,0,28,0,11,0,-
102804540,[56] Krag _ one-handed step before -- 【56】クラーグ_片手ステップ前,2804,540,1,0,-,2800540,0,30,0,1,0,-
102804580,[56] Krag _ two-handed steps ago -- 【56】クラーグ_両手ステップ前,2804,580,1,0,-,2800580,0,33,0,11,0,-
102804600,[56] Krag _ Parigard -- 【56】クラーグ_パリィガード,2804,600,1,0,-,2800600,0,0,0,0,0,-
102805000,[132] Kieran Song Sword _ one hand usually 1 -- 【132】キアランの曲剣_片手通常1,2805,0,1,0,-,2800000,0,20,0,1,0,-
102805010,[132] Kieran Song Sword _ one hand usually two -- 【132】キアランの曲剣_片手通常2,2805,10,1,0,-,2800010,0,20,0,1,0,-
102805020,[132] Kieran Song Sword _ one hand usually three -- 【132】キアランの曲剣_片手通常3,2805,20,1,0,-,2800020,0,20,0,1,0,-
102805030,[132] Kieran Song Sword _ one-handed jump 1 -- 【132】キアランの曲剣_片手ジャンプ1,2805,30,1,0,-,2800030,0,50,0,12,0,-
102805040,[132] Kieran Song Sword _ one-handed fall loop -- 【132】キアランの曲剣_片手落下ループ,2805,40,1,0,-,2800040,0,0,0,12,0,-
102805050,[132] Kieran Song Sword _ one-handed fall landing -- 【132】キアランの曲剣_片手落下着地,2805,50,1,0,-,2800050,0,50,0,12,0,-
102805100,[132] Kieran Song Sword _ one-handed entertainment 1 -- 【132】キアランの曲剣_片手タメ1,2805,100,1,0,-,2805100,0,35,0,1,0,-
102805110,[132] Kieran Song Sword _ one-handed Entertainment 2 -- 【132】キアランの曲剣_片手タメ2,2805,110,1,0,-,2805110,0,35,0,1,0,-
102805200,[132] Kieran Song Sword _ hands usually one -- 【132】キアランの曲剣_両手通常1,2805,200,1,0,-,2800200,0,25,0,11,0,-
102805210,[132] Kieran Song Sword _ Two Hands usually 2 -- 【132】キアランの曲剣_両手通常2,2805,210,1,0,-,2800210,0,25,0,11,0,-
102805220,[132] Kieran Song Sword _ Two Hands usually three -- 【132】キアランの曲剣_両手通常3,2805,220,1,0,-,2800220,0,25,0,11,0,-
102805230,[132] Kieran Song Sword _ two-handed jump 1 -- 【132】キアランの曲剣_両手ジャンプ1,2805,230,1,0,-,2800230,0,55,0,11,0,-
102805240,[132] Kieran Song Sword _ two-handed fall loop -- 【132】キアランの曲剣_両手落下ループ,2805,240,1,0,-,2800240,0,0,0,11,0,-
102805250,[132] Kieran Song Sword _ Both Hands fall landing -- 【132】キアランの曲剣_両手落下着地,2805,250,1,0,-,2800250,0,50,0,11,0,-
102805300,[132] Kieran Song Sword _ two-handed entertainment 1 -- 【132】キアランの曲剣_両手タメ1,2805,300,1,0,-,2805300,0,38,0,11,0,-
102805310,[132] Kieran Song Sword _ two-handed Entertainment 2 -- 【132】キアランの曲剣_両手タメ2,2805,310,1,0,-,2805310,0,38,0,11,0,-
102805311,[132] Kieran Song Sword _ two-handed 2_ two -- 【132】キアランの曲剣_両手タメ2_二段目,2805,311,1,0,-,2805311,0,38,0,11,0,-
102805400,[132] Kieran Song Sword _ left hand _ usually -- 【132】キアランの曲剣_左手_通常,2805,400,1,0,-,2805400,0,20,0,2,0,-
102805401,[132] Kieran Song Sword _ The Left hand _ the entertainment -- 【132】キアランの曲剣_左手_タメ,2805,401,1,0,-,2805401,0,0,0,2,0,-
102805410,[132] Kieran Song Sword _ one hand short distance -- 【132】キアランの曲剣_片手近距離,2805,410,1,0,-,2800410,0,30,0,1,0,-
102805420,[132] Kieran Song Sword _ both hands close range -- 【132】キアランの曲剣_両手近距離,2805,420,1,0,-,2800420,0,30,0,11,0,-
102805430,[132] Kieran Song Sword _ guard _ one hand -- 【132】キアランの曲剣_ガード_片手,2805,430,1,0,-,2800430,0,0,0,0,0,-
102805440,[132] Kieran Song Sword _ guard _ both hands -- 【132】キアランの曲剣_ガード_両手,2805,440,1,0,-,2800440,0,0,0,0,0,-
102805450,[132] Kieran Song Sword _ Paris -- 【132】キアランの曲剣_パリィ,2805,450,1,0,-,2800450,0,15,0,0,0,-
102805490,[132] Kieran Song Sword _ Falling Throw -- 【132】キアランの曲剣_落下投げ,2805,490,1,0,-,2800490,0,25,0,12,0,-
102805500,[132] Kieran Song Sword _ behind -- 【132】キアランの曲剣_背後,2805,500,1,0,-,2800500,0,25,0,12,0,-
102805505,【 132 】 Kieran Song Sword _ reinforced behind -- 【132】キアランの曲剣_強化背後,2805,505,1,0,-,2800505,0,25,0,12,0,-
102805510,[132] Kieran Song Sword _ after Paris -- 【132】キアランの曲剣_パリィ後,2805,510,1,0,-,2800510,0,25,0,12,0,-
102805515,[132] Kieran Song Sword _ after strengthening Paris -- 【132】キアランの曲剣_強化パリィ後,2805,515,1,0,-,2800515,0,5,0,12,0,-
102805516,[132] Kieran Song Sword _ after strengthening Paris _ two -- 【132】キアランの曲剣_強化パリィ後_二段目,2805,516,1,0,-,2800516,0,20,0,12,0,-
102805520,[132] Kieran Song Sword _ one-handed Dash -- 【132】キアランの曲剣_片手ダッシュ,2805,520,1,0,-,2800520,0,25,0,1,0,-
102805530,[132] Kieran Song Sword _ both hands dash -- 【132】キアランの曲剣_両手ダッシュ,2805,530,1,0,-,2800530,0,28,0,11,0,-
102805540,[132] Kieran Song Sword _ one hand step before -- 【132】キアランの曲剣_片手ステップ前,2805,540,1,0,-,2800540,0,30,0,1,0,-
102805580,[132] Kieran Song Sword _ Hands before step -- 【132】キアランの曲剣_両手ステップ前,2805,580,1,0,-,2800580,0,33,0,11,0,-
102805600,[132] Kieran Song Sword _ Parigard -- 【132】キアランの曲剣_パリィガード,2805,600,1,0,-,2800600,0,0,0,0,0,-
102806000,[137] Song Sword Twin Sword _ one hand usually 1 -- 【137】曲剣双剣_片手通常1,2806,0,1,0,-,2806000,0,20,0,12,0,-
102806010,[137] Song Sword Twin Sword _ one hand usually 2 -- 【137】曲剣双剣_片手通常2,2806,10,1,0,-,2806010,0,20,0,12,0,-
102806020,[137] Song Sword Twin Sword _ one hand usually three -- 【137】曲剣双剣_片手通常3,2806,20,1,0,-,2806020,0,20,0,12,0,-
